p,times1,team_times1,won1,team_won1,last,max_times12,mean
107919,1400,31,395,13,2008-03-01 18:48:00,23,31.0550375523
108333,1400,12,570,4,2008-12-05 19:21:03,1,29.8078494943
108449,1400,255,619,144,2008-04-15 01:45:30,92,33.7501372401
108524,1400,60,540,27,2008-04-16 22:10:09,3,29.1187624245
108664,1400,362,647,243,2008-01-14 18:41:10,20,31.3124893212
109076,1400,54,713,27,2009-06-25 18:42:01,8,29.5386424075
109247,1400,54,226,12,2008-12-14 19:16:25,3,28.6744804306
109258,1400,73,563,22,2008-03-19 20:30:20,11,30.1217723928
109746,1400,32,679,14,2008-05-05 01:02:25,14,30.4972809243
110019,1400,333,463,207,2008-09-22 20:09:43,118,29.9845706681
110462,1400,129,417,34,2008-03-02 01:01:32,13,30.5998968604
110564,1400,106,467,51,2008-05-17 17:06:15,19,31.2956384405
110886,1400,358,456,158,2008-07-23 12:44:27,7,30.842204559
111245,1400,1019,809,692,2009-04-13 10:05:13,105,30.6746261438
111650,1400,5,768,2,2009-06-28 17:10:01,1,31.0753882761
111665,1400,27,236,10,2009-03-26 15:06:49,2,28.4490762336
111779,1400,88,658,35,2008-04-20 18:30:54,16,29.4190358201
112040,1400,163,492,56,2008-10-06 07:15:58,3,29.1038099745
112173,1400,91,502,40,2008-01-18 21:45:13,46,30.191315849
112239,1400,315,335,100,2008-01-25 13:51:07,16,29.4887455638
112823,1400,25,519,10,2009-02-16 01:41:20,4,29.8672337968
112844,1400,28,510,12,2008-08-08 23:22:24,2,30.2257566738
112926,1400,35,443,11,2009-03-09 13:11:28,3,29.5827499716
112963,1400,100,641,60,2007-12-16 17:08:09,12,29.6880915639
113102,1400,54,678,34,2009-01-16 19:25:33,28,30.0675963851
113722,1400,250,678,126,2008-09-03 03:09:27,77,31.3105171246
113757,1400,114,516,44,2008-03-24 01:06:53,13,30.5568941448
113772,1400,868,624,446,2008-01-07 05:03:46,394,31.5370711345
113896,1400,133,358,38,2008-05-08 08:51:03,4,30.1309268988
114004,1400,11,841,6,2008-05-11 00:55:39,11,29.7078227264
114041,1400,4,214,2,2008-04-18 04:13:57,1,29.0415224342
114179,1400,53,351,19,2008-09-29 10:34:56,5,30.628549008
114195,1400,8,192,1,2008-02-18 02:38:09,1,29.6543646924
114527,1400,27,820,19,2008-05-10 17:15:01,19,31.8294743748
114613,1400,804,815,596,2008-10-02 23:47:34,33,29.0113107873
114929,1400,164,539,95,2009-05-02 21:43:15,8,30.2748265458
115011,1400,1,680,0,2009-01-05 17:58:50,1,30.0257454869
115160,1400,28,264,10,2009-04-27 23:40:18,6,29.0789012184
115271,1400,25,577,14,2008-03-17 09:44:32,7,34.2808885781
115282,1400,29,697,9,2007-11-10 23:25:12,5,30.6380809596
115728,1400,60,359,24,2009-05-20 10:28:54,5,29.5275068761
116173,1400,2,601,1,2008-07-15 04:32:11,1,28.9449942364
116201,1400,22,632,8,2008-07-06 10:01:29,1,29.3714043482
116300,1400,433,607,246,2008-05-25 16:32:52,46,32.4737262101
116408,1400,65,700,40,2009-01-19 04:06:34,6,32.0468337544
116529,1400,927,843,611,2008-07-24 03:42:37,96,33.1457529256
116543,1400,208,560,110,2009-05-04 01:23:05,77,31.3328946483
116672,1400,81,526,57,2009-04-15 16:02:09,69,31.5253220861
116815,1400,57,280,28,2009-03-13 18:44:06,11,27.838822149
116881,1400,50,269,16,2008-01-30 04:24:17,3,26.2621419326
117225,1400,58,685,24,2008-06-19 12:13:08,45,32.3721489558
117263,1400,52,623,23,2007-12-17 18:05:28,11,30.0767354372
117348,1400,11,790,4,2009-03-09 02:33:54,1,31.8197750051
117403,1400,9,714,3,2008-09-26 09:16:11,2,29.7596395442
117572,1400,126,431,71,2009-02-06 18:19:27,21,30.6397031311
117753,1400,25,561,7,2009-05-05 14:44:01,24,28.7618053273
117955,1400,14,730,2,2009-02-04 21:55:02,1,29.8268760774
117996,1400,67,487,24,2008-11-17 01:56:53,13,27.1399275924
118193,1400,900,723,511,2008-02-18 17:11:23,482,31.4330378225
118229,1400,49,637,15,2008-02-26 12:37:37,3,28.6979539639
118399,1400,487,715,297,2008-09-12 01:50:52,477,31.2207327664
118413,1400,3,321,2,2008-04-01 17:56:31,1,27.7278806834
118645,1400,817,603,428,2008-04-28 15:36:37,43,30.2419852475
118742,1400,989,864,699,2008-11-23 16:24:51,159,30.4051695109
118793,1400,140,692,46,2008-04-26 04:56:40,7,31.1047374063
119070,1400,16,359,5,2008-11-16 12:26:45,3,30.401787008
119185,1400,10,372,2,2009-07-11 09:28:27,1,28.2031830228
119226,1400,69,640,44,2008-12-26 21:30:57,42,28.5972141272
119449,1400,464,544,295,2008-04-27 03:44:09,22,29.4817740615
119556,1400,8,555,1,2008-07-22 04:26:49,1,28.5257808826
119745,1400,74,657,35,2009-04-09 19:08:27,54,32.3845740225
119871,1400,40,933,17,2007-10-19 08:25:08,12,34.0626817343
120066,1400,4,335,0,2008-03-06 20:51:06,1,30.6892913237
120087,1400,63,511,38,2009-06-02 01:14:51,45,31.4913233208
120242,1400,53,628,39,2007-12-22 19:22:55,10,30.7437420332
120454,1400,182,491,90,2008-10-07 02:12:59,31,30.7436790616
120700,1400,178,918,122,2008-07-11 03:33:51,102,33.1387649471
120705,1400,199,795,142,2009-05-29 20:49:13,14,32.9830235174
121171,1400,91,712,51,2008-05-11 17:56:55,8,31.0110729607
121267,1400,259,469,126,2009-04-02 12:49:40,159,30.4805629979
121367,1400,26,183,3,2008-02-13 01:46:49,2,28.7314800226
121790,1400,136,580,63,2008-02-19 18:44:06,11,29.698833931
121860,1400,77,568,31,2008-08-31 22:29:14,20,30.2472952195
122312,1400,105,566,43,2008-11-26 03:40:49,17,28.8711126313
122523,1400,627,655,325,2009-06-19 23:23:20,288,31.0474267
122552,1400,213,459,98,2009-02-24 00:35:57,17,29.5078718446
122963,1400,108,734,39,2008-07-23 19:47:01,2,31.2100331076
123256,1400,35,673,15,2008-09-11 15:27:32,14,31.5663667396
123315,1400,91,427,35,2009-04-18 02:06:51,47,29.7812479667
123359,1400,198,382,50,2009-07-05 05:17:48,6,28.8720252567
123517,1400,115,338,35,2008-04-01 04:50:20,4,27.8042286288
123560,1400,22,685,11,2008-03-17 05:57:07,3,30.7083873643
123854,1400,41,505,14,2008-06-12 09:24:04,3,28.6180837565
124126,1400,18,454,4,2008-10-29 21:28:19,2,29.3286921004
124186,1400,71,498,36,2008-01-04 02:10:41,28,29.6360062072
124319,1400,127,466,71,2008-04-12 21:44:37,39,28.9897814484
124383,1400,14,756,6,2008-11-24 23:23:45,5,30.007403191
124386,1400,77,725,30,2009-03-03 22:20:29,4,29.5548582551
124425,1400,57,342,22,2008-12-19 00:20:10,30,29.9392160043
124556,1400,5,786,1,2009-01-29 01:10:46,1,28.3556477471
124569,1400,111,704,49,2008-05-21 00:11:17,101,29.5241143337
124665,1400,330,460,270,2008-11-04 01:35:22,179,30.413635003
124723,1400,7,308,1,2008-08-26 20:25:42,3,29.5765744621
124942,1400,180,429,88,2009-04-12 01:51:58,162,30.8323141412
124998,1400,229,352,74,2009-04-05 17:36:54,8,29.2422137539
125116,1400,109,517,55,2008-09-04 20:11:31,76,29.6345931807
125244,1400,188,640,104,2008-06-23 21:00:49,163,30.1085543611
125370,1400,2,722,0,2009-01-14 10:27:30,2,30.3529622436
125383,1400,98,913,70,2008-04-22 16:57:19,5,31.3512419655
125616,1400,134,534,33,2009-05-12 03:23:01,4,30.3364754215
125731,1400,207,677,105,2007-11-15 21:32:54,7,30.1635724043
126286,1400,14,743,5,2008-08-04 01:47:24,1,31.5091231284
126360,1400,4,646,0,2008-01-02 10:26:56,1,30.360550828
126814,1400,11,321,4,2008-05-17 03:03:21,1,29.1569862896
126889,1400,115,541,64,2008-05-06 23:25:36,35,31.2666101803
127090,1400,32,220,9,2008-10-22 20:27:04,4,29.8322706445
127259,1400,36,418,7,2008-04-16 20:58:47,4,28.483152063
127326,1400,17,482,3,2008-04-17 17:14:25,1,29.8997303554
127328,1400,64,398,16,2008-05-08 19:26:49,12,29.5546509084
127834,1400,6,508,3,2008-01-23 22:08:07,1,28.2754164859
127932,1400,405,549,176,2008-12-31 20:48:08,18,29.4127592643
127942,1400,10,318,7,2008-09-10 02:46:30,7,30.1762290166
127979,1400,37,242,11,2008-05-29 20:37:18,2,30.131751499
128103,1400,129,618,44,2008-09-05 17:36:19,7,28.8832544006
128113,1400,403,510,124,2009-02-20 14:46:14,14,30.0892860233
128190,1400,4,479,1,2008-08-25 02:04:00,2,31.5549656233
128460,1400,1,442,0,2009-02-26 19:15:18,1,31.409055993
128773,1400,777,792,567,2008-08-14 02:09:19,679,30.7587091759
128853,1400,21,403,4,2008-09-12 21:45:12,4,28.8328067121
128869,1400,11,551,1,2008-11-19 19:54:58,2,29.7353905514
129431,1400,12,635,4,2007-11-21 20:43:24,2,29.0824768725
129676,1400,10,489,3,2008-11-26 02:45:19,1,29.2021181547
129844,1400,12,850,7,2008-07-12 14:10:48,8,31.9344398948
129949,1400,6,192,1,2008-04-01 18:09:06,2,30.3049006265
130064,1400,135,613,75,2008-03-15 20:47:43,31,31.2624805592
130316,1400,11,727,1,2008-02-26 03:26:08,2,33.0533922985
130399,1400,958,807,648,2009-01-22 16:02:24,104,29.9305975878
130421,1400,27,557,7,2008-04-28 18:24:24,9,29.1273990452
130535,1400,56,615,31,2008-12-01 20:26:44,6,36.4717590327
130552,1400,37,446,25,2008-09-15 02:12:06,19,30.2739984531
130815,1400,16,684,4,2009-04-06 20:51:37,2,30.8576592265
131059,1400,702,739,424,2008-10-03 01:50:09,123,33.9143814975
131128,1400,1206,947,892,2008-11-04 17:32:24,68,31.582497775
131147,1400,626,600,370,2009-03-11 20:17:23,461,30.1425585021
131283,1400,40,637,18,2008-02-17 17:10:15,29,31.7416574643
131574,1400,25,675,8,2008-06-01 21:22:08,6,29.4333301316
131772,1400,23,648,8,2008-12-21 23:06:42,2,30.0097169587
131823,1400,6,757,3,2007-11-13 18:49:07,1,29.6207738927
131829,1400,477,622,253,2008-02-05 00:22:20,24,30.0979958361
132253,1400,128,451,61,2008-01-18 00:05:04,117,18.4799656101
132322,1400,39,637,18,2009-02-22 02:10:26,38,31.0248522096
132469,1400,64,533,43,2009-02-19 20:23:01,59,29.7034286458
132486,1400,80,495,35,2008-05-03 08:30:09,2,29.437533724
132603,1400,97,632,61,2008-07-05 11:05:03,66,32.9790625364
132855,1400,9,641,6,2008-10-25 03:40:24,7,31.258085652
132885,1400,155,296,50,2009-04-25 17:10:10,8,29.8843814444
132950,1400,131,539,55,2008-06-08 22:38:07,22,30.6734334279
133175,1400,2,737,1,2008-08-13 21:10:26,1,30.8255468768
133196,1400,14,603,6,2008-04-12 10:08:37,4,32.8420158807
133330,1400,10,558,6,2008-01-13 23:14:05,1,29.7579173113
133499,1400,33,647,12,2008-06-26 21:32:09,6,31.6072589588
133512,1400,170,438,70,2009-05-18 00:21:16,55,30.0255906948
133658,1400,14,803,6,2009-06-18 00:50:49,8,31.1389184832
133689,1400,89,413,16,2009-02-23 22:23:11,19,28.9213631627
133759,1400,4,617,0,2008-09-12 19:30:03,1,27.3609129947
133776,1400,1,761,0,2009-01-13 15:18:20,1,30.7539080695
133849,1400,598,787,373,2009-05-26 22:15:11,300,29.9874241571
133857,1400,71,561,40,2008-11-03 01:21:36,18,29.6082240323
134388,1400,269,428,106,2009-02-25 22:35:24,5,29.6865401423
134531,1400,201,535,116,2008-12-02 12:50:23,16,30.342813072
134533,1400,59,378,25,2008-02-02 03:16:21,33,28.7225999007
134565,1400,265,446,103,2009-01-12 17:52:59,60,29.3874306062
134673,1400,172,435,82,2008-07-23 20:23:30,5,30.9539458457
134770,1400,119,418,62,2008-07-14 00:01:11,31,32.4493879236
134826,1400,196,484,111,2008-11-11 06:43:05,62,31.2546380159
134864,1400,75,424,46,2008-04-12 18:39:34,51,30.750018736
134875,1400,30,524,13,2008-05-07 23:47:31,9,30.1561516952
134880,1400,1169,967,846,2008-08-19 16:27:16,144,32.678379301
134947,1400,286,590,106,2008-07-08 17:12:22,15,31.099157088
135037,1400,18,745,9,2008-04-08 20:16:26,1,31.5260917096
135040,1400,8,787,4,2008-10-26 10:09:28,1,31.5438833711
135185,1400,56,821,25,2009-07-10 03:47:34,10,31.6306163104
135339,1400,830,806,587,2008-09-26 17:36:03,764,29.495138572
135483,1400,174,328,33,2007-12-22 05:04:04,6,30.5968887286
135535,1400,36,341,20,2009-01-01 00:29:38,11,33.4169853828
135563,1400,763,685,393,2008-08-23 22:49:55,86,30.2407653035
135607,1400,205,374,66,2008-07-27 23:11:32,6,29.4045317557
135632,1400,111,442,41,2008-03-13 14:23:35,4,28.0886405472
135666,1400,1281,954,926,2009-03-03 22:28:44,195,32.106417952
135754,1400,120,421,47,2008-05-31 17:41:44,17,29.8027905527
136034,1400,95,667,57,2009-06-26 21:04:43,7,31.2527526103
136039,1400,321,536,170,2009-02-05 18:49:53,182,30.5007471942
136176,1400,97,588,62,2009-02-10 20:58:11,19,29.800940452
136349,1400,9,429,2,2008-05-04 04:38:47,2,29.3396428747
136482,1400,2,704,1,2009-01-25 14:05:06,1,29.8613203466
136650,1400,102,472,38,2008-06-05 01:57:50,28,28.4692871665
136700,1400,19,286,6,2008-08-09 00:58:17,4,29.4446879471
136723,1400,85,387,31,2008-08-25 23:26:45,8,29.9382461242
136750,1400,29,369,11,2008-03-23 03:27:09,2,29.1931450348
136797,1400,4,565,2,2008-05-13 19:16:40,1,29.5418540169
136823,1400,1,646,0,2008-03-01 15:13:30,1,29.7537715921
136825,1400,1,175,0,2008-07-24 03:43:05,1,27.8386334212
136934,1400,6,246,2,2008-10-25 18:00:57,1,30.8936991946
137130,1400,64,735,37,2008-10-06 13:27:42,37,32.8242773312
137140,1400,211,559,113,2008-12-23 15:45:00,144,30.2596503063
137165,1400,138,509,52,2008-09-19 16:03:06,4,29.0179169287
137170,1400,27,642,10,2009-04-29 17:18:05,2,29.9213919212
137210,1400,62,597,21,2008-08-20 20:56:36,38,29.4639953228
137731,1400,50,579,25,2008-03-20 18:59:28,9,29.9931673001
137786,1400,5,568,5,2008-09-04 13:21:01,2,29.8401275716
138055,1400,7,476,4,2009-03-16 14:01:42,3,29.9388237721
138323,1400,7,634,4,2008-06-03 14:28:08,6,28.4375984476
138369,1400,19,647,10,2008-01-21 16:19:09,1,29.6343606876
138420,1400,407,502,127,2009-04-08 21:23:51,397,30.9020714718
138457,1400,205,397,49,2008-01-28 21:33:08,6,27.9555600346
138501,1400,21,450,5,2009-06-24 03:48:45,7,28.1469783416
138695,1400,694,613,371,2008-08-18 21:03:31,32,30.1340561048
138812,1400,330,854,231,2009-06-02 20:27:04,70,31.0240852092
138986,1400,221,771,141,2008-06-08 06:52:46,68,31.2637098927
139124,1400,551,291,120,2009-03-26 18:44:36,35,29.2420795304
139159,1400,13,476,1,2008-01-03 21:38:22,1,30.3211504061
139262,1400,146,715,102,2008-07-14 15:06:50,40,31.3032208103
139336,1400,6,598,3,2009-03-09 17:11:34,5,28.9811982525
139739,1400,309,409,136,2009-05-27 06:59:16,71,29.5237472564
139786,1400,10,586,2,2008-10-12 14:06:25,2,30.3528510476
139788,1400,861,520,344,2009-05-08 04:38:42,506,29.0122941365
140031,1400,67,255,29,2008-10-15 17:34:09,8,30.5329786887
140047,1400,6,443,2,2008-06-06 19:38:12,1,30.4160863436
140114,1400,46,454,11,2008-01-15 16:50:32,2,29.8640615203
140301,1400,51,630,22,2008-09-01 02:58:42,2,31.0185226233
140432,1400,60,568,23,2008-09-25 04:41:52,2,30.2300635292
140626,1400,28,376,6,2008-05-16 01:02:50,2,30.0257551095
140975,1400,28,848,9,2008-06-05 01:17:47,1,32.2929226633
140980,1400,239,581,139,2009-03-21 04:53:03,78,30.83811334
141285,1400,45,422,20,2009-02-05 16:17:26,14,28.9827909777
141752,1400,92,362,29,2008-04-24 18:49:52,28,29.6318828065
141797,1400,76,528,30,2008-06-16 01:54:34,58,31.3879625716
142051,1400,66,548,23,2009-04-23 10:08:49,5,28.4458888467
142504,1400,19,549,5,2008-12-10 21:40:03,2,32.0742070583
142607,1400,69,431,29,2008-03-31 12:50:18,6,28.649408894
142622,1400,153,548,105,2008-09-30 19:13:17,60,29.8286026777
142717,1400,546,389,192,2008-05-29 21:23:46,24,30.1090831297
143048,1400,9,449,4,2008-04-03 22:40:19,2,30.8874369925
143077,1400,65,677,34,2009-05-02 15:49:58,17,27.632583851
143311,1400,179,304,55,2008-10-13 13:22:28,41,27.8625120799
143911,1400,209,739,127,2008-06-26 19:28:15,11,29.2753531346
143972,1400,262,372,84,2008-01-22 05:11:52,7,29.8018463798
144020,1400,210,703,135,2008-01-23 12:05:14,102,30.7803949405
144146,1400,584,501,211,2009-05-26 17:59:09,48,30.5848255691
144354,1400,11,280,3,2008-01-13 06:16:53,1,24.8011260451
144437,1400,2,300,0,2008-04-03 22:48:29,1,29.5242776948
144490,1400,1304,957,937,2008-10-16 03:11:17,96,32.6576446341
144493,1400,4,710,2,2008-08-10 21:08:51,2,30.6020966674
144646,1400,269,419,123,2009-03-30 10:17:02,197,28.5569068145
144690,1400,68,531,24,2009-04-27 20:01:55,7,29.3366325575
144978,1400,135,516,40,2008-06-08 17:17:13,3,29.3085420476
145103,1400,16,630,3,2009-05-20 17:33:15,1,31.4192793425
145147,1400,109,412,31,2008-04-24 17:33:21,3,29.8300072187
145239,1400,252,687,161,2008-05-31 10:24:34,24,30.7818702782
145258,1400,70,599,28,2008-10-04 04:59:10,37,30.1977516007
145384,1400,112,719,75,2009-04-17 21:17:26,7,29.7275687137
145429,1400,105,331,29,2008-10-13 04:55:34,3,27.1266002324
145448,1400,4,342,1,2009-02-26 22:06:55,1,29.6170287339
145601,1400,624,428,298,2009-02-20 01:27:40,44,29.6250577397
145668,1400,16,195,7,2008-07-29 18:48:14,14,30.2849680412
145675,1400,3,245,1,2008-06-06 02:31:31,1,29.5934502781
145767,1400,810,834,558,2008-09-22 02:44:49,87,32.2601871564
146066,1400,482,459,274,2008-07-21 05:18:58,71,30.490619521
146094,1400,20,735,8,2008-09-18 01:20:35,12,32.6106080756
146134,1400,260,682,138,2008-11-17 01:40:40,8,29.2669869759
146227,1400,231,616,114,2007-12-28 07:23:55,12,30.5431038472
146236,1400,162,429,67,2008-12-03 22:35:24,20,30.8942405291
146295,1400,20,725,5,2008-07-18 01:58:21,6,29.8332198806
146679,1400,29,385,10,2009-01-23 07:03:35,9,29.7335530825
146693,1400,1162,1083,931,2009-03-29 18:50:34,260,32.0068046345
146745,1400,20,444,4,2008-07-27 12:06:07,2,30.8682143125
146879,1400,11,416,7,2008-04-19 14:26:06,9,31.2065376735
147011,1400,34,389,12,2009-04-26 23:39:50,2,28.2478793356
147089,1400,127,333,59,2008-04-18 05:06:36,12,30.120486583
147233,1400,180,822,112,2008-03-10 18:43:25,103,32.8909755753
147260,1400,657,488,338,2008-11-16 22:40:38,76,30.0510535413
147391,1400,25,509,10,2008-10-29 18:06:13,2,30.3179094879
147657,1400,251,418,126,2008-09-01 23:51:07,10,29.2601132636
147807,1400,13,554,5,2008-05-06 17:17:25,4,28.9647939885
147812,1400,253,548,150,2008-05-17 18:53:51,61,30.4402195366
147841,1400,130,671,70,2008-09-03 16:43:07,30,28.6048113462
148003,1400,83,553,20,2008-03-28 20:44:48,2,28.6314737297
148271,1400,898,845,602,2009-07-11 01:25:45,349,31.1219066497
148504,1400,20,437,9,2008-10-07 14:54:45,8,30.1659314403
148527,1400,166,398,75,2009-07-03 12:25:41,98,29.7346857723
148529,1400,395,418,159,2009-04-03 09:10:42,220,28.0589141787
148552,1400,131,345,71,2008-12-13 05:28:07,83,31.4125273658
148616,1400,693,799,462,2009-03-17 14:55:21,235,30.2531942457
148642,1400,425,507,314,2008-11-12 14:15:24,55,32.9171083564
148649,1400,121,367,41,2008-03-28 18:15:13,11,29.8669445006
148674,1400,495,667,275,2009-04-21 04:51:30,320,30.7019036369
148709,1400,90,525,49,2008-09-01 01:59:53,4,33.3622082944
149239,1400,975,774,605,2009-07-09 13:40:16,530,34.7467457629
149247,1400,106,326,48,2008-11-25 23:01:05,35,29.8073464043
149296,1400,102,478,34,2008-11-10 09:05:24,5,26.8129565982
149308,1400,10,305,2,2008-03-24 17:15:20,1,29.5080789384
149394,1400,335,491,157,2009-04-17 22:52:24,62,29.9945063467
149396,1400,4,336,0,2008-08-23 19:48:24,2,29.5698473504
149396,1400,4,336,0,2008-08-23 19:48:24,2,29.6946858057
149397,1400,273,314,67,2008-09-14 23:09:17,11,28.4580747562
149421,1400,330,849,221,2008-10-08 15:29:31,235,32.8053652751
149665,1400,184,372,90,2008-09-10 14:56:07,36,29.8604531467
149990,1400,46,297,21,2008-04-17 18:35:49,4,30.5555481198
150176,1400,267,477,109,2009-06-28 04:21:09,23,29.7663269659
150228,1400,49,473,16,2009-01-26 19:06:30,3,29.9784132742
150271,1400,62,589,27,2008-10-17 14:03:51,6,32.6371285414
150321,1400,179,623,102,2008-10-22 03:35:26,21,32.255210234
150486,1400,328,321,120,2008-12-29 13:13:38,15,29.135484544
150520,1400,107,393,14,2008-09-05 17:02:42,7,30.4780410428
151138,1400,595,565,364,2008-08-21 08:38:02,56,30.7975465366
151254,1400,217,517,110,2008-03-15 01:00:10,56,30.6596764611
151502,1400,7,340,1,2008-04-09 22:12:03,1,28.647630865
151512,1400,9,456,4,2009-03-21 11:29:07,1,29.728505684
151673,1400,115,554,73,2008-04-05 21:17:45,24,31.0362105019
151802,1400,9,496,0,2008-01-18 09:54:04,1,29.9455666607
151809,1400,82,298,24,2008-07-12 11:27:37,19,27.5251855353
151940,1400,13,565,4,2008-06-16 01:59:32,2,30.3633851068
152061,1400,158,589,70,2008-06-24 23:33:28,15,31.0465668282
152221,1400,43,611,7,2008-12-30 23:32:31,2,31.7486822219
152652,1400,158,560,83,2008-08-21 23:57:52,21,23.8355824465
152669,1400,63,388,24,2008-07-24 13:49:06,37,31.8491532
152672,1400,39,474,27,2008-04-25 22:10:12,31,29.4786263129
152684,1400,20,703,14,2008-08-31 16:31:42,17,30.7739779174
152685,1400,539,645,383,2009-02-15 15:49:35,100,31.9779494746
152811,1400,14,680,5,2008-03-30 01:02:04,13,28.3450553911
152823,1400,119,428,36,2009-06-17 19:39:12,6,30.1413024241
153038,1400,52,223,6,2008-07-05 13:14:01,2,27.3004690321
153340,1400,28,667,14,2008-10-12 18:33:39,1,31.3248236631
153391,1400,2,277,0,2008-09-08 22:58:06,1,30.7272076498
153442,1400,1228,762,711,2008-05-13 19:48:25,112,31.0727641841
153473,1400,182,482,38,2008-07-01 04:03:11,13,29.2423762302
153518,1400,641,548,299,2008-11-23 17:50:21,52,30.1644867818
153649,1400,72,236,15,2008-05-23 21:10:15,4,28.968572063
154460,1400,22,753,7,2008-11-19 15:06:01,2,27.1923610762
154981,1400,606,646,363,2008-09-25 02:13:51,63,30.4134738841
155041,1400,85,559,35,2009-02-04 16:18:28,4,28.6842430614
155066,1400,86,628,59,2009-03-29 15:06:02,12,36.9082354829
155070,1400,84,440,37,2008-05-01 13:44:59,32,30.8719476276
155335,1400,3,378,0,2008-04-23 12:31:10,1,29.3806434093
155345,1400,352,341,94,2009-01-29 17:19:39,8,29.0331909359
155497,1400,31,392,10,2009-05-07 20:29:41,2,29.34432913
155598,1400,92,506,31,2008-09-18 22:50:19,3,27.6049408664
155799,1400,15,384,2,2008-12-15 02:25:00,5,30.660967898
156015,1400,105,546,57,2008-09-30 19:22:42,51,30.0058452629
156196,1400,64,644,25,2008-07-02 22:59:46,2,33.4186315945
156278,1400,55,696,23,2009-04-09 14:31:18,24,30.9312883975
156296,1400,20,333,4,2008-04-06 04:44:08,4,31.1519806593
156699,1400,17,386,3,2008-04-14 23:31:27,2,30.4501316104
156723,1400,464,565,197,2008-08-07 12:33:18,28,29.5595619583
156858,1400,287,425,91,2009-03-23 08:51:50,195,30.5351519891
156925,1400,7,774,4,2009-01-25 19:58:10,1,32.2792929309
157036,1400,6,623,2,2008-12-04 04:05:29,3,27.3434121237
157073,1400,232,437,160,2009-04-08 00:25:12,16,30.8158504458
157127,1400,110,249,43,2008-05-10 15:20:23,9,27.5925532483
157318,1400,40,481,21,2009-01-04 21:06:54,18,31.5397251069
157382,1400,51,568,27,2008-11-13 08:52:39,25,30.1913818607
157412,1400,161,752,79,2009-02-17 06:23:45,119,32.5965125788
157524,1400,71,543,38,2009-02-24 05:26:02,7,29.7665006746
157623,1400,1286,950,916,2008-12-06 11:12:08,164,34.0701281471
157816,1400,545,667,289,2009-03-12 16:27:05,250,31.3321588448
157942,1400,16,491,8,2009-07-05 07:14:19,4,30.1591282079
157960,1400,75,569,19,2009-02-04 16:21:40,42,30.1879419191
158008,1400,106,694,46,2008-12-14 03:30:47,22,30.4848061663
158050,1400,68,355,31,2008-04-27 03:24:19,13,30.6251334269
158261,1400,909,864,643,2009-05-25 13:21:07,234,34.0252284529
158468,1400,13,331,3,2009-03-12 22:05:30,2,29.9170598465
158526,1400,9,537,3,2009-06-14 20:00:14,1,28.6116005251
158558,1400,306,604,151,2008-04-25 20:44:17,94,31.1414761164
158847,1400,44,666,19,2009-04-29 12:34:32,20,29.6045941472
159156,1400,13,457,5,2009-01-02 14:36:35,1,29.1445001293
159161,1400,154,605,91,2009-03-09 23:27:41,65,31.7680279146
159375,1400,319,301,113,2008-05-17 03:12:47,11,29.3727009462
159395,1400,11,909,9,2008-09-07 05:17:59,4,31.8876499931
159505,1400,35,333,18,2009-05-24 22:25:03,21,29.689601623
159951,1400,1230,973,925,2008-10-01 18:19:00,90,34.1258581068
160018,1400,4,310,1,2008-12-07 23:56:48,1,28.6967607238
160245,1400,84,573,53,2008-12-06 06:48:06,52,31.1265499996
160269,1400,119,453,73,2008-02-04 01:07:07,9,32.1490140924
160311,1400,176,436,95,2008-10-08 10:36:38,18,30.355491101
160358,1400,1,445,0,2008-04-16 04:56:04,1,28.6311489489
160527,1400,52,379,18,2009-04-24 22:54:53,39,30.8704679476
160547,1400,50,735,27,2008-11-01 00:32:03,12,33.5738657424
160653,1400,16,256,8,2008-09-05 23:51:23,4,29.5437314734
160757,1400,252,366,106,2009-02-03 03:18:47,21,30.5202855107
160920,1400,22,495,15,2008-09-18 18:04:17,15,31.5390593333
161085,1400,70,530,28,2008-01-24 02:08:00,5,30.8557063956
161297,1400,85,742,39,2008-12-30 08:31:26,12,32.1869652472
161480,1400,5,761,1,2008-08-13 21:30:56,1,31.2127949885
161511,1400,3,626,2,2008-03-21 02:20:21,1,29.5676704874
161529,1400,7,314,3,2009-01-21 05:16:59,5,28.8669927255
161750,1400,16,389,3,2008-09-02 00:55:40,2,29.6430439954
161911,1400,28,475,10,2009-05-03 19:44:38,2,29.6724259109
161916,1400,216,526,105,2008-07-13 20:49:11,85,29.5993999652
162289,1400,16,352,3,2008-08-27 14:33:41,2,33.9691054991
162360,1400,82,663,36,2008-12-28 18:24:37,60,31.0503494769
162371,1400,420,488,257,2009-06-22 00:04:42,47,29.9284372629
162538,1400,1,842,0,2009-01-18 13:22:11,1,31.1301287713
162549,1400,272,730,138,2009-05-11 18:31:54,140,33.1611216014
162812,1400,27,555,6,2008-03-22 21:40:46,4,27.5398693349
163008,1400,68,588,22,2008-05-10 18:08:26,2,31.0881226878
163196,1400,1231,461,424,2009-03-05 04:04:23,17,28.3971616813
163220,1400,10,407,2,2008-11-12 05:52:35,1,30.2453804175
163340,1400,49,479,13,2008-05-25 21:23:13,14,29.804440627
163676,1400,80,478,28,2008-12-28 01:16:01,4,30.5838333278
163690,1400,1138,830,773,2009-02-01 21:20:25,61,30.6265857729
163799,1400,21,387,9,2008-07-05 18:26:13,13,29.6284338151
