p,times1,team_times1,won1,team_won1,last,max_times12,mean
126360,1100,4,498,0,2007-12-25 08:07:37,1,29.3104801404
126814,1100,11,252,4,2008-02-28 21:48:25,1,29.374688578
126884,1100,196,431,120,2009-05-02 18:03:13,42,29.7905305891
126889,1100,95,406,50,2008-01-25 22:32:06,24,31.5521646941
127063,1100,5,420,3,2009-03-15 18:26:01,5,30.0666746077
127090,1100,27,181,7,2008-07-24 15:48:41,4,30.4691537862
127196,1100,1002,818,769,2009-01-26 05:50:46,421,31.2624972272
127236,1100,16,181,2,2009-04-15 05:38:46,4,29.9613049692
127259,1100,35,332,7,2008-02-22 15:20:32,4,30.0450126029
127326,1100,17,381,3,2008-03-18 21:18:53,1,29.4684482434
127328,1100,64,328,16,2008-04-26 20:39:42,12,29.7823310109
127630,1100,30,557,7,2008-01-18 03:50:24,3,35.5034001612
127834,1100,4,390,1,2007-12-27 20:25:34,1,27.8249365699
127932,1100,302,425,125,2008-11-13 20:44:08,15,29.6666492354
127942,1100,2,236,1,2008-06-19 03:27:45,1,28.7421426784
127979,1100,36,189,11,2008-04-30 21:12:36,2,29.7865643883
128103,1100,127,440,44,2008-05-01 12:05:24,7,30.9670202782
128113,1100,362,384,114,2008-11-23 16:46:33,13,30.2959885205
128190,1100,4,375,1,2008-07-17 13:50:58,2,29.7937717148
128493,1100,58,418,20,2009-05-09 04:42:55,14,32.0327473267
128599,1100,43,232,16,2009-06-28 02:24:52,36,29.7138763402
128620,1100,38,411,18,2009-06-25 02:14:17,8,27.8401287933
128652,1100,25,449,12,2009-03-25 23:14:32,2,28.902607383
128745,1100,137,218,50,2008-05-22 13:35:33,5,28.8390504617
128773,1100,713,657,519,2008-06-27 17:31:15,669,32.0544210369
128853,1100,15,308,2,2008-04-30 16:06:06,4,29.303640484
128869,1100,11,433,1,2008-10-21 18:10:19,2,29.6400874961
128964,1100,675,510,419,2009-04-20 07:02:24,166,30.7090910954
129056,1100,106,430,47,2009-02-11 19:46:51,25,31.0795952033
129356,1100,168,500,86,2009-06-12 13:52:50,104,31.0919768955
129431,1100,4,485,1,2007-11-03 14:25:19,1,29.3219326437
129433,1100,877,579,511,2009-03-27 13:23:13,63,32.4556968452
129676,1100,8,427,1,2008-11-01 05:53:02,1,28.6216882899
129711,1100,1,530,0,2008-09-19 19:49:09,1,29.4304153528
129844,1100,10,669,6,2008-05-25 14:01:40,8,31.2260493165
129949,1100,5,158,1,2008-03-16 21:55:17,2,30.5025237529
130036,1100,19,308,6,2008-06-07 18:11:23,4,24.4693138337
130064,1100,95,453,54,2008-02-20 22:14:54,24,31.3358679641
130316,1100,11,554,1,2008-01-19 04:29:52,2,30.8837202242
130399,1100,786,660,542,2008-10-27 08:02:52,104,29.9248841141
130421,1100,23,417,5,2008-02-01 19:26:23,8,27.6732161196
130463,1100,56,417,16,2008-05-08 19:19:04,28,30.053516596
130535,1100,55,457,31,2008-10-11 05:47:11,6,30.4246801357
130552,1100,29,345,18,2008-08-01 04:09:16,19,29.5059342573
130570,1100,768,624,542,2009-06-16 01:36:57,129,30.7151171282
130815,1100,15,524,4,2009-01-05 01:27:08,2,29.7191041881
131059,1100,430,531,236,2008-05-21 23:55:00,115,32.93737659
131128,1100,907,728,674,2008-09-02 16:44:40,54,31.1856828089
131147,1100,470,480,293,2008-11-11 16:19:16,305,28.7079203439
131223,1100,49,539,12,2009-02-28 22:35:44,3,30.0319895438
131276,1100,33,281,9,2009-05-13 23:05:04,2,29.1455440881
131283,1100,40,554,18,2007-12-27 19:47:51,29,30.8947442909
131330,1100,5,588,4,2008-10-05 23:47:02,1,34.9352701259
131344,1100,88,451,52,2009-04-15 22:00:48,71,30.7738587529
131386,1100,2,663,2,2008-12-23 12:30:09,1,30.5527030133
131571,1100,19,322,6,2008-09-24 16:06:55,11,29.5872338704
131574,1100,19,533,6,2008-03-22 03:09:26,5,29.9296344146
131772,1100,12,524,5,2008-11-11 08:58:11,1,29.1015806847
131823,1100,6,595,3,2007-10-31 00:21:24,1,31.8918141028
131829,1100,358,486,182,2007-12-31 18:15:44,13,29.7426853955
132070,1100,2,592,1,2009-01-18 19:02:49,1,32.2380511983
132253,1100,126,448,61,2008-01-10 03:40:33,116,27.2815162937
132322,1100,31,516,16,2008-10-19 04:29:04,30,30.8093323117
132326,1100,65,222,21,2008-10-01 18:00:46,28,28.0443105033
132469,1100,22,454,16,2009-01-16 02:00:30,17,31.9862857479
132486,1100,73,400,32,2008-03-19 08:29:10,2,29.5177504424
132603,1100,94,463,59,2008-05-31 00:57:00,66,30.8387464903
132794,1100,1,628,0,2009-06-01 11:58:54,1,30.8010059838
132855,1100,9,497,6,2008-06-12 10:40:51,7,30.4154548694
132885,1100,145,242,50,2009-02-27 23:01:22,8,23.7890524284
132950,1100,113,423,47,2008-04-23 19:54:39,9,30.1974254688
133131,1100,92,394,41,2008-10-26 17:29:48,7,29.4531233148
133175,1100,2,576,1,2008-07-08 19:53:04,1,30.5068761977
133196,1100,13,446,5,2008-01-29 18:57:30,4,34.0374578875
133330,1100,5,475,3,2008-01-04 03:06:08,1,29.4499432095
133499,1100,22,500,5,2008-05-01 00:52:12,2,30.204105541
133512,1100,143,341,63,2009-01-03 02:02:13,50,31.458252896
133658,1100,12,614,5,2008-12-18 04:09:40,6,31.3178208755
133689,1100,70,315,10,2008-11-19 11:59:01,18,28.4466214555
133759,1100,4,486,0,2008-08-05 23:46:22,1,27.9373724148
133776,1100,1,599,0,2008-11-14 08:49:54,1,30.6138809025
133849,1100,409,631,260,2009-02-24 23:36:36,245,32.4970729393
133857,1100,69,400,39,2008-10-16 07:29:44,16,29.4518514036
133952,1100,754,671,516,2009-06-08 20:52:07,267,30.721723001
134032,1100,495,402,224,2009-06-10 06:01:41,354,30.3308182206
134033,1100,8,564,2,2009-06-27 13:33:38,1,30.8227796489
134388,1100,234,342,90,2008-11-05 21:08:38,4,29.0443222865
134531,1100,138,417,75,2008-10-19 21:13:53,14,31.3039942333
134533,1100,35,294,13,2008-01-13 22:17:43,12,29.9866818684
134564,1100,476,373,167,2008-07-26 11:39:52,18,27.1484700039
134565,1100,166,334,66,2008-11-03 18:15:01,23,29.5641022979
134673,1100,116,325,56,2008-06-11 23:33:52,3,30.4366937089
134770,1100,76,315,35,2008-06-02 05:25:27,31,31.8444211337
134826,1100,140,350,74,2008-05-24 20:32:34,62,27.8644494986
134864,1100,59,354,36,2008-01-17 21:42:13,42,29.6724634798
134875,1100,30,388,13,2008-04-02 15:06:53,9,30.0345576861
134880,1100,883,735,623,2008-06-27 13:21:06,89,32.1767651572
134947,1100,248,448,94,2008-06-01 17:25:05,15,29.70012332
135037,1100,18,571,9,2008-02-22 06:13:39,1,30.8221452653
135040,1100,6,610,2,2008-09-07 15:29:17,1,30.9741647695
135185,1100,47,649,20,2008-12-24 07:27:15,10,32.6686300709
135339,1100,728,700,533,2008-07-13 15:53:11,672,30.7467526718
135483,1100,173,260,33,2007-11-04 00:58:38,6,30.8367091201
135535,1100,28,265,15,2008-09-09 23:37:12,11,33.3152001352
135563,1100,632,528,321,2008-06-13 20:20:47,56,29.4238924177
135607,1100,190,283,61,2008-05-28 23:24:58,6,29.4542830848
135632,1100,92,302,30,2008-01-26 18:51:19,4,29.6910671932
135666,1100,990,726,702,2008-12-16 03:17:41,177,32.2699713502
135754,1100,112,360,42,2008-04-15 17:15:31,17,29.7525924777
135787,1100,18,346,3,2008-07-13 23:20:06,3,28.9890336642
136034,1100,95,491,57,2008-08-24 16:22:08,7,30.2525601558
136039,1100,221,405,107,2008-12-09 04:04:18,105,30.4316441204
136176,1100,27,484,14,2009-01-21 21:41:56,4,30.0241214709
136349,1100,9,317,2,2008-03-31 20:18:10,2,29.6014721825
136466,1100,1,647,1,2008-06-29 02:05:09,1,30.5457371902
136650,1100,92,399,34,2008-04-17 18:23:17,26,29.3678840891
136655,1100,68,418,39,2008-05-26 03:24:29,23,30.0326889595
136700,1100,13,221,3,2008-07-04 01:53:15,1,29.2594544578
136723,1100,69,294,24,2008-07-28 15:07:43,8,30.3817623215
136750,1100,24,309,9,2008-03-01 08:17:49,2,30.0280735331
136797,1100,4,439,2,2008-04-15 07:32:14,1,30.3239824599
136823,1100,1,503,0,2008-01-27 12:47:40,1,30.4290273594
136825,1100,1,139,0,2008-03-03 12:51:29,1,28.1731191033
136934,1100,5,201,2,2008-08-05 19:07:56,1,30.5937593774
136990,1100,195,502,84,2009-06-28 07:43:08,104,30.5360072581
137130,1100,62,553,35,2008-08-09 03:06:01,37,29.6516720464
137140,1100,152,442,82,2008-10-13 16:34:53,92,30.9212030679
137165,1100,121,380,43,2008-07-25 20:13:09,4,28.799072607
137170,1100,26,497,10,2009-01-28 15:20:31,2,30.3743100724
137210,1100,44,462,12,2008-06-17 12:19:36,25,28.3839775765
137705,1100,8,260,3,2009-05-28 12:01:13,3,29.2518649757
137731,1100,50,490,25,2008-03-02 17:47:52,9,29.2945367849
137786,1100,5,440,5,2008-06-29 23:41:47,2,31.0694264972
137904,1100,3,141,0,2009-04-23 02:07:51,1,28.5521535201
137951,1100,224,484,124,2008-09-05 04:01:27,149,31.1582110385
137999,1100,15,535,5,2008-06-25 09:09:32,1,28.9409031704
138055,1100,7,382,4,2008-10-19 21:07:06,3,30.5316841338
138323,1100,7,501,4,2008-04-17 08:03:32,6,29.0538606802
138332,1100,9,344,3,2009-06-30 00:22:08,2,29.5826776327
138363,1100,10,443,3,2009-03-01 04:06:00,5,29.7842663043
138369,1100,9,502,5,2008-01-07 20:20:27,1,29.7112280399
138420,1100,348,371,113,2009-01-10 18:35:46,338,28.7239169782
138457,1100,179,299,40,2008-01-13 03:38:47,6,28.6199518316
138501,1100,20,389,5,2009-01-22 20:35:10,7,28.308423873
138591,1100,22,502,11,2009-07-07 19:39:04,3,29.1045454823
138695,1100,533,475,290,2008-06-04 01:09:04,31,29.6665717305
138812,1100,330,677,231,2009-03-29 00:04:26,70,31.8801025296
138869,1100,12,307,7,2008-11-17 13:26:17,2,30.8332776856
138986,1100,177,581,113,2008-04-07 19:11:44,56,33.1026666595
139124,1100,442,232,101,2008-12-14 19:21:03,35,27.6400687471
139159,1100,10,394,1,2007-12-23 01:01:24,1,30.3194038302
139262,1100,118,568,84,2008-06-11 16:21:25,31,31.5331319823
139336,1100,6,474,3,2008-12-18 15:49:51,5,29.5900701747
139637,1100,184,207,59,2009-07-06 06:13:37,104,29.4499274227
139671,1100,437,271,143,2009-05-25 15:44:14,370,28.8889578401
139739,1100,269,342,124,2008-12-03 16:24:19,64,31.1143796744
139786,1100,9,434,1,2008-09-12 03:23:26,2,30.3945054485
139788,1100,659,396,247,2008-11-18 19:57:47,345,28.6586809575
140031,1100,55,210,21,2008-09-23 18:50:38,6,29.1377670607
140047,1100,6,325,2,2008-05-06 20:18:21,1,29.4077718867
140114,1100,42,351,11,2007-12-21 04:43:39,2,28.0396419788
140301,1100,49,493,21,2008-07-22 01:21:47,2,29.947489239
140432,1100,36,481,13,2008-08-19 02:15:46,2,29.6334606455
140533,1100,28,385,14,2008-05-19 19:06:07,4,28.970562298
140559,1100,33,138,11,2009-01-11 19:37:39,3,30.3834195682
140626,1100,20,317,5,2007-12-24 00:44:09,2,30.4885221062
140975,1100,28,629,9,2008-04-19 16:31:10,1,34.0380703493
140980,1100,111,434,63,2008-11-23 16:55:49,32,32.5814635436
141236,1100,70,324,17,2009-04-06 12:26:32,9,29.4361611563
141285,1100,38,330,17,2008-10-06 16:47:30,14,31.9975430793
141625,1100,25,277,11,2008-10-09 21:36:45,2,29.0617432522
141696,1100,427,329,181,2009-06-18 21:42:29,392,29.2602893867
141752,1100,80,278,24,2008-03-24 15:23:59,21,29.6180305909
141797,1100,34,430,11,2008-05-13 12:37:37,20,30.0468539753
142051,1100,63,421,20,2008-10-05 20:11:09,5,29.0355946072
142504,1100,19,397,5,2008-11-08 22:36:23,2,30.4692199857
142607,1100,63,320,25,2008-03-05 12:40:37,5,29.4241156445
142622,1100,84,423,62,2008-09-14 19:37:55,48,30.331980585
142717,1100,531,329,185,2008-04-11 21:32:45,16,29.283261239
143035,1100,207,347,88,2008-08-20 14:58:58,15,29.8674960265
143048,1100,4,316,2,2008-03-17 10:36:11,2,31.4027960093
143077,1100,65,519,34,2008-12-22 15:37:36,17,32.0730035556
143212,1100,384,443,208,2009-06-12 04:05:04,180,28.8694721694
143311,1100,131,229,39,2008-08-24 19:25:10,39,29.6767659432
143527,1100,49,475,9,2009-03-02 13:11:30,5,28.8166239356
143693,1100,25,322,6,2009-05-26 03:59:33,7,30.972120538
143783,1100,64,347,38,2008-07-19 13:34:56,9,32.3283601035
143854,1100,221,518,135,2009-03-03 22:50:40,33,30.6476020166
143911,1100,158,590,97,2008-05-18 23:54:39,11,28.5360938557
143912,1100,76,382,30,2009-06-04 19:53:06,13,29.927952892
143972,1100,219,296,64,2008-01-04 22:57:01,7,29.4567444241
143975,1100,14,233,8,2008-04-23 21:31:41,14,28.8106391282
144020,1100,117,580,68,2008-01-02 16:56:47,58,30.602713176
144146,1100,403,397,136,2009-03-17 21:41:43,36,30.6719447927
144340,1100,73,445,37,2009-05-07 21:29:27,9,29.4618272284
144354,1100,11,215,3,2008-01-02 00:50:22,1,25.4476702083
144437,1100,2,251,0,2008-03-17 13:05:02,1,30.1887777704
144490,1100,1018,756,741,2008-08-29 12:40:33,73,32.5833023137
144493,1100,4,545,2,2008-06-17 22:43:29,2,31.7259812322
144542,1100,3,255,0,2008-08-04 00:02:56,1,29.8354940411
144646,1100,199,321,91,2008-11-07 12:37:10,128,28.7589477968
144690,1100,65,447,23,2009-04-06 12:54:50,7,29.684996523
144977,1100,168,384,98,2009-05-18 19:25:55,112,30.2273299267
144978,1100,111,426,36,2008-05-07 12:28:04,3,29.1981071126
144991,1100,14,473,8,2008-08-19 11:02:22,2,30.738248262
145103,1100,16,462,3,2009-04-21 16:17:00,1,27.8964262876
145147,1100,93,329,26,2008-01-26 04:04:38,3,30.6869900813
145239,1100,182,517,107,2008-05-07 20:57:09,16,30.7708652243
145258,1100,67,471,27,2008-08-10 23:13:13,36,28.7921456744
145384,1100,108,573,73,2009-03-13 14:02:37,7,29.662461898
145429,1100,89,247,23,2008-05-08 13:24:44,2,28.4333397103
145448,1100,1,289,1,2008-12-02 16:07:04,1,29.0899104843
145601,1100,500,307,228,2009-01-31 18:58:35,35,30.4836389422
145668,1100,2,147,1,2008-05-10 14:25:07,2,29.8986673875
145675,1100,3,204,1,2008-04-12 17:54:10,1,29.0459396538
145680,1100,655,564,418,2009-06-02 08:14:28,484,32.4145432043
145767,1100,533,612,349,2008-04-30 22:14:46,54,31.8042547574
146066,1100,365,361,209,2008-06-05 21:59:10,56,32.2025444941
146094,1100,19,567,8,2008-06-04 14:54:41,12,27.6685243274
146134,1100,146,539,79,2008-09-12 19:53:44,5,29.9434216293
146159,1100,17,485,6,2009-01-24 00:24:05,1,27.6814069057
146227,1100,168,471,73,2007-12-06 21:09:11,8,31.7261736857
146236,1100,144,326,62,2008-11-03 01:35:03,14,31.2632839865
146295,1100,15,550,3,2008-06-28 04:33:26,6,28.8047637874
146679,1100,27,303,10,2008-09-29 22:56:36,9,30.1036946586
146693,1100,862,832,680,2008-11-21 17:51:27,181,30.9123602966
146745,1100,20,341,4,2008-04-13 13:32:21,2,28.6265829401
146879,1100,10,339,6,2008-01-17 17:14:24,8,31.6424530653
147011,1100,27,281,10,2009-02-07 04:13:12,2,28.0692232446
147089,1100,96,255,38,2008-03-29 08:45:30,12,31.0342030798
147166,1100,86,183,39,2008-07-28 12:44:49,75,30.3756882564
147233,1100,144,623,89,2008-02-21 19:06:20,93,32.2013953513
147260,1100,565,413,289,2008-08-28 03:44:54,29,31.225271708
147391,1100,24,361,10,2008-07-28 14:47:25,2,29.2275373562
147657,1100,221,346,112,2008-07-29 14:29:29,10,29.3733726979
147807,1100,8,450,4,2008-03-23 10:43:51,2,31.2946108189
147812,1100,121,377,49,2008-04-01 04:16:06,8,29.9701135478
147841,1100,126,554,67,2008-07-28 16:06:25,30,29.2859388044
148003,1100,79,429,17,2008-01-30 21:25:15,2,30.8492079805
148071,1100,229,284,78,2009-01-28 02:16:32,175,29.7411736965
148271,1100,791,686,533,2009-03-24 01:18:42,291,31.9195488576
148333,1100,44,349,23,2008-06-01 16:45:06,18,28.7875263326
148504,1100,18,381,8,2008-09-20 17:56:22,7,30.3850182291
148527,1100,157,301,68,2009-02-10 11:40:29,93,29.6571251065
148529,1100,317,344,129,2008-12-08 09:32:43,158,30.3217618724
148552,1100,47,256,19,2008-08-02 12:01:36,29,31.5232478716
148616,1100,627,610,418,2008-10-31 03:50:03,235,33.3242889928
148637,1100,53,495,13,2008-10-03 13:19:42,3,29.6154925315
148642,1100,217,324,146,2008-09-23 14:13:36,40,32.743552108
148649,1100,112,272,37,2008-02-27 16:29:22,11,29.0536130313
148674,1100,419,553,236,2009-03-09 03:39:42,263,31.4873069383
148709,1100,84,397,47,2008-06-18 00:26:14,4,29.9849980303
148841,1100,27,396,9,2008-02-11 20:02:19,5,31.4731027691
149042,1100,193,314,93,2009-03-13 02:31:30,47,30.1126693413
149239,1100,719,594,443,2009-03-22 19:33:45,361,34.397331664
149247,1100,55,246,26,2008-08-24 03:03:08,16,29.9064624043
149296,1100,96,330,32,2008-10-28 20:43:43,5,27.6545878803
149308,1100,9,227,2,2008-03-02 23:30:27,1,28.6893668633
149394,1100,266,362,122,2009-02-03 23:49:38,45,29.2801138341
149396,1100,4,275,0,2008-08-03 19:38:31,2,30.1178251258
149397,1100,212,259,51,2008-06-07 18:46:19,11,31.7290353134
149421,1100,273,637,183,2008-08-11 19:07:53,235,36.3545009531
149665,1100,75,288,37,2008-08-12 17:14:27,28,30.1008930381
149827,1100,41,222,12,2009-05-07 10:39:08,25,30.5146425669
149990,1100,29,226,11,2008-03-24 01:58:04,3,29.950953762
150176,1100,215,358,86,2009-03-30 08:29:51,22,29.2607069808
150196,1100,100,268,45,2008-07-12 20:21:26,7,30.2027550304
150228,1100,44,377,16,2008-08-24 11:37:32,3,30.4738658269
150271,1100,15,445,2,2008-08-16 09:01:44,1,31.797660856
150321,1100,151,456,81,2008-10-12 14:56:28,21,31.8019962023
150486,1100,259,256,102,2008-11-04 03:08:40,13,28.0472590403
150520,1100,105,311,13,2008-06-15 05:24:14,7,30.0424234454
150617,1100,43,444,27,2008-04-20 01:07:33,2,31.321416242
151138,1100,455,398,257,2008-04-28 08:54:06,52,30.78975442
151192,1100,27,297,6,2008-11-08 16:41:05,2,28.4387434498
151254,1100,175,372,76,2008-02-20 16:42:30,48,29.4353448684
151502,1100,7,271,1,2008-03-13 18:19:33,1,30.5189497192
151512,1100,3,357,2,2009-01-25 11:54:56,1,30.6119780638
151673,1100,67,440,38,2008-03-07 21:43:44,8,30.8870341869
151691,1100,4,195,3,2008-05-05 19:48:37,1,30.2880192062
151802,1100,9,338,0,2008-01-12 17:23:34,1,29.3793377614
151809,1100,48,236,16,2008-05-17 02:31:04,19,27.6809521319
151940,1100,12,426,4,2008-05-11 19:58:26,1,30.5817642154
152061,1100,121,448,55,2008-05-19 19:34:12,11,30.6079507244
152221,1100,26,480,4,2008-11-07 22:59:46,1,29.1410964521
152652,1100,141,461,71,2008-07-26 16:32:57,21,24.6636278152
152668,1100,676,493,344,2009-05-13 20:34:00,100,30.3370890698
152669,1100,62,348,24,2008-04-19 11:07:58,37,31.5615159238
152672,1100,34,383,23,2008-04-08 19:14:55,30,30.3920650847
152684,1100,11,573,9,2008-04-08 18:42:50,9,32.0723762578
152685,1100,356,476,245,2008-11-01 01:18:26,33,31.4154811593
152811,1100,14,522,5,2008-03-16 05:12:34,13,29.2560971652
152823,1100,119,311,36,2008-07-22 08:17:16,6,30.2173486926
153038,1100,46,168,5,2008-05-06 01:59:39,2,27.3248267589
153340,1100,24,520,12,2008-07-21 20:09:24,1,29.783127059
153391,1100,2,223,0,2008-07-22 17:29:04,1,31.2690921722
153442,1100,940,584,539,2008-04-23 22:13:03,79,31.3247871738
153473,1100,182,348,38,2008-04-22 03:39:25,13,28.2544775348
153518,1100,581,429,271,2008-09-07 11:22:24,44,30.9199068947
153649,1100,66,202,14,2008-04-24 23:30:39,4,29.0246902622
153892,1100,164,343,64,2008-12-05 08:40:51,21,29.5668330392
154460,1100,21,607,7,2008-08-07 12:09:23,2,30.32786915
154693,1100,203,421,69,2009-05-26 15:57:26,11,29.4152123395
154981,1100,404,475,228,2008-08-05 13:02:27,37,31.4424267521
155041,1100,80,449,33,2008-11-11 16:24:03,4,28.5481127124
155066,1100,70,486,48,2009-01-16 17:53:38,11,33.4775022212
155070,1100,72,345,30,2008-03-31 12:44:16,27,32.0962126328
155335,1100,3,302,0,2008-04-02 09:11:56,1,30.8490204204
155345,1100,321,277,87,2008-10-19 12:28:44,8,29.4267400529
155497,1100,31,325,10,2009-04-17 18:08:05,2,30.3161295774
155598,1100,92,375,31,2008-08-26 23:23:29,3,30.1602395969
155799,1100,7,296,2,2008-09-08 02:13:25,3,30.8076462745
155992,1100,760,683,570,2008-06-10 20:43:46,39,31.1879460954
156015,1100,77,429,42,2008-09-02 16:47:37,32,29.1148692624
156196,1100,53,469,22,2008-05-09 14:12:26,2,31.5786116591
156278,1100,48,562,19,2008-12-29 03:02:57,24,30.3305246264
156296,1100,16,248,2,2008-02-22 19:03:03,3,30.1045014729
156699,1100,12,293,2,2008-03-28 00:00:04,2,28.9905821088
156723,1100,430,478,185,2008-04-25 21:13:49,28,28.5746049267
156729,1100,540,626,416,2008-04-14 19:33:19,97,32.3640089991
156858,1100,227,362,70,2008-09-04 03:16:31,162,31.3932991967
156925,1100,7,604,4,2008-10-14 07:43:22,1,31.6561621933
157036,1100,6,474,2,2008-07-24 11:23:25,3,31.3720813856
157073,1100,95,292,60,2008-12-14 00:16:59,15,31.2409291666
157127,1100,93,201,34,2008-05-03 04:30:17,9,28.8799267242
157318,1100,32,386,17,2008-08-07 07:03:09,15,28.5018852104
157382,1100,45,426,22,2008-06-01 22:47:43,22,29.4180919691
157412,1100,113,589,54,2008-11-07 23:18:10,84,31.6429858848
157524,1100,55,442,31,2008-09-13 23:35:23,6,30.6073230647
157623,1100,992,736,702,2008-09-10 01:07:35,120,33.9925427377
157816,1100,372,509,180,2008-11-25 02:44:19,165,30.7750524081
157882,1100,125,560,79,2009-07-05 12:24:02,17,31.6969616695
157941,1100,96,225,34,2008-11-04 12:56:59,42,28.0218616312
157942,1100,11,366,6,2009-05-04 21:25:36,4,29.4835397454
157960,1100,56,411,13,2009-01-12 18:33:59,24,30.3185942348
158008,1100,69,563,29,2008-09-13 03:37:48,2,30.0865260007
158050,1100,38,243,16,2008-03-21 23:54:59,13,30.5513205818
158113,1100,5,491,1,2008-11-13 16:45:29,2,29.7907392915
158261,1100,643,672,468,2009-02-01 11:18:27,178,34.4809845381
158409,1100,4,572,0,2009-04-20 21:44:49,1,30.5119744872
158468,1100,11,243,2,2008-12-20 06:54:05,1,28.3411276885
158526,1100,8,410,3,2008-12-11 20:18:11,1,31.5749934143
158558,1100,183,440,72,2008-04-03 06:17:50,15,29.5641258162
158828,1100,99,476,40,2009-04-11 02:42:36,4,30.1133365465
158847,1100,26,522,12,2009-02-12 15:56:09,4,29.4862234718
159013,1100,674,444,275,2009-04-30 20:52:37,512,32.2649664373
159089,1100,4,336,0,2008-10-01 22:36:03,1,30.4309185494
159107,1100,36,405,13,2009-06-06 21:44:41,7,30.8142172171
159156,1100,12,343,5,2008-08-25 19:18:36,1,28.7535373628
159161,1100,124,460,75,2009-02-02 17:56:33,65,31.9286154581
159375,1100,208,226,72,2008-03-24 01:20:20,6,29.0911001943
159395,1100,10,713,8,2008-08-12 19:49:53,4,33.0503001841
159447,1100,111,328,56,2009-06-11 20:00:04,64,34.2271651452
159505,1100,28,272,16,2009-03-03 03:59:07,21,29.6131136524
159779,1100,30,256,12,2009-06-05 20:52:40,3,29.2849516509
159951,1100,931,731,683,2008-08-27 14:59:59,79,31.6650177194
159997,1100,71,285,29,2009-04-12 15:02:22,3,29.8777535583
160016,1100,424,595,223,2009-06-22 20:01:51,311,32.5539766172
160018,1100,4,236,1,2008-11-28 20:54:00,1,29.6260654594
160245,1100,66,442,42,2008-07-29 19:30:10,42,32.1759306905
160269,1100,91,333,56,2008-01-15 02:09:41,9,30.6964844764
160311,1100,110,328,59,2008-08-15 06:25:49,6,30.3235140653
160358,1100,1,341,0,2008-03-29 11:50:41,1,27.5928111938
160527,1100,45,306,15,2008-12-03 02:51:48,36,29.9896885824
160547,1100,49,551,26,2008-08-08 21:29:55,12,29.0059416075
160653,1100,16,218,8,2008-07-27 00:21:34,4,30.1768416603
160757,1100,232,305,98,2008-11-19 20:59:58,21,29.745971671
160859,1100,36,317,18,2008-05-10 17:43:26,13,31.0362494115
160920,1100,18,376,13,2008-07-15 15:12:30,12,31.5398984707
161085,1100,62,393,27,2008-01-16 01:47:54,5,31.3706649504
161297,1100,62,574,28,2008-12-08 15:06:44,11,31.4943605055
161480,1100,5,598,1,2008-07-01 22:02:41,1,31.585873986
161511,1100,1,477,0,2008-02-01 07:31:38,1,28.9126340652
161529,1100,7,256,3,2008-10-04 02:02:28,5,29.1059578082
161535,1100,221,157,50,2009-01-13 19:48:24,12,26.9858666254
161663,1100,1,620,0,2009-04-11 01:01:04,1,26.1508448387
161685,1100,174,283,70,2009-03-21 13:44:24,9,30.5697156117
161750,1100,13,298,2,2008-06-13 01:01:34,2,28.8413948065
161911,1100,11,348,3,2008-12-14 23:42:10,2,30.71085544
161916,1100,187,437,95,2008-04-16 05:52:37,79,30.5308151119
162214,1100,35,453,21,2009-04-18 02:23:48,21,31.7249523043
162289,1100,13,277,3,2008-07-25 18:44:16,2,30.1033605513
162360,1100,36,510,16,2008-11-27 18:30:08,18,30.0121631888
162371,1100,286,377,173,2009-02-12 19:12:53,31,29.4998298997
162459,1100,28,453,13,2009-02-23 15:31:22,16,29.5825498954
162538,1100,1,653,0,2008-10-30 17:38:36,1,31.0342269433
162549,1100,203,547,103,2008-10-14 15:04:57,97,33.0411922149
162637,1100,146,348,44,2009-02-08 22:30:16,31,27.2700075919
162812,1100,19,432,4,2008-03-02 01:12:34,4,26.5204697077
163008,1100,61,445,18,2008-03-31 17:02:28,2,32.0304795382
163196,1100,948,354,322,2009-01-05 12:29:12,9,28.2632602188
163220,1100,10,332,2,2008-09-17 20:03:55,1,29.1702910764
163340,1100,41,370,8,2008-05-05 13:22:14,14,31.5353002912
163444,1100,378,513,242,2009-03-27 19:11:57,95,30.9390737163
163676,1100,63,382,21,2008-06-17 08:30:27,4,30.8519520818
163690,1100,846,605,550,2008-11-30 15:12:50,39,29.7201358409
163799,1100,20,300,9,2008-05-01 18:24:35,13,29.5703996191
163937,1100,18,188,2,2008-11-16 01:22:20,1,30.7722100573
164019,1100,5,233,3,2008-10-31 23:58:35,1,29.8727066043
164038,1100,8,224,3,2009-05-28 04:34:07,4,30.5232731867
164119,1100,186,394,101,2008-06-27 17:49:53,86,32.5258102849
164390,1100,16,569,2,2008-07-06 00:54:50,2,31.5803354963
164512,1100,457,613,327,2008-09-29 23:00:25,48,31.8132056913
164565,1100,24,590,17,2008-06-02 23:35:40,7,31.4396663634
164682,1100,7,496,2,2008-03-18 03:24:48,1,30.5486814262
164724,1100,362,554,205,2009-02-01 22:24:38,168,31.2564028044
164780,1100,291,359,108,2008-09-06 23:25:10,115,28.3076592317
164913,1100,250,348,116,2008-08-14 05:12:10,39,30.1569098703
165029,1100,50,269,12,2009-03-06 23:09:17,3,27.8815572958
165335,1100,78,303,29,2008-10-18 01:12:55,12,29.1128150035
165340,1100,95,447,31,2008-09-08 15:51:04,29,29.3022045171
