p,times1,team_times1,won1,team_won1,last,max_times12,mean
36582,900,12,368,2,2009-01-03 17:21:12,2,28.5687596809
36777,900,188,156,33,2008-04-29 23:03:13,12,29.2509758145
36864,900,259,514,194,2007-08-24 16:12:36,218,31.2664998042
37006,900,23,298,5,2009-05-26 00:41:45,3,28.4485605918
37034,900,9,213,4,2007-05-21 20:31:37,5,30.0692627942
37070,900,24,259,7,2008-07-05 13:15:38,7,31.5408716808
37088,900,253,251,125,2008-11-07 18:48:01,64,27.6419096165
37101,900,57,363,28,2008-10-22 17:47:20,24,29.9693035585
37132,900,68,498,44,2008-05-16 15:23:18,20,31.6007112954
37412,900,190,285,84,2007-08-18 02:27:50,18,28.3811654013
37442,900,68,298,36,2008-05-14 18:35:29,17,30.1804413875
37458,900,92,414,43,2007-09-19 03:50:18,68,31.7473463133
37488,900,459,159,113,2009-05-05 23:13:22,5,28.0822046215
37514,900,714,440,400,2008-03-29 11:59:48,394,28.8211042037
37633,900,26,508,14,2008-08-26 10:00:13,15,28.6236706424
37734,900,465,536,359,2007-04-01 17:40:35,139,32.4541673431
37759,900,536,489,386,2009-01-16 19:00:31,38,31.3492764255
37779,900,20,359,8,2008-12-11 14:44:13,2,30.0089577296
37889,900,39,299,11,2008-09-04 09:53:54,5,29.6640450274
38096,900,327,269,112,2008-03-21 14:11:33,4,29.6028573954
38104,900,125,345,46,2008-04-07 22:06:35,18,29.8352665948
38200,900,4,438,2,2009-02-27 19:36:46,2,29.9056245293
38249,900,1,329,0,2009-03-26 14:39:02,1,30.7541183672
38256,900,194,201,52,2007-06-04 17:00:54,18,29.5740912566
38463,900,232,319,138,2007-10-23 02:02:09,30,30.911181287
38533,900,579,465,363,2007-07-17 03:38:38,55,30.8053744081
38560,900,121,376,67,2007-12-12 18:50:25,116,30.1365757715
38718,900,86,233,37,2007-12-26 07:57:53,3,30.3883993308
38744,900,26,489,16,2007-10-05 19:57:33,11,34.0081298927
38789,900,61,197,21,2008-11-13 00:20:25,18,29.6515477875
38968,900,51,406,22,2008-03-01 21:03:22,31,32.3757888128
39008,900,543,439,296,2009-05-10 19:14:17,249,32.4416512774
39030,900,29,437,18,2008-05-28 23:57:18,7,32.7741233883
39039,900,275,386,143,2007-09-28 23:32:19,19,28.8291256686
39050,900,188,389,108,2008-02-26 18:05:01,10,28.7533944951
39092,900,5,497,1,2007-07-16 22:11:16,1,34.4699630617
39153,900,3,487,0,2008-07-03 20:17:29,1,29.4388608753
39191,900,94,466,67,2008-06-04 22:10:48,19,32.7923798569
39325,900,232,398,95,2009-05-25 13:20:15,17,29.0681231884
39446,900,613,565,455,2007-07-10 22:29:46,225,30.8191893857
39472,900,149,563,93,2007-12-28 14:29:29,100,31.8970670955
39473,900,61,460,41,2009-04-15 13:55:20,51,32.2745785126
39485,900,96,395,55,2009-05-11 20:36:44,23,32.1082755316
39524,900,586,466,355,2008-07-11 20:05:35,172,28.4900254343
39552,900,57,213,22,2007-07-20 02:20:04,6,28.4880029682
39570,900,234,330,114,2008-06-01 18:36:26,33,30.8839749631
39610,900,54,323,26,2008-10-02 22:41:41,7,29.1586946064
39622,900,23,170,4,2007-08-27 21:16:39,1,28.659335356
39665,900,286,360,165,2007-03-18 01:21:12,67,31.4885828007
39939,900,141,343,69,2008-05-11 16:25:26,40,29.8174578465
39968,900,146,458,90,2009-01-30 03:40:41,123,30.7447033375
39972,900,110,192,35,2008-05-15 23:22:35,5,28.9881719347
40007,900,225,406,171,2008-01-28 20:56:16,182,29.9654328599
40042,900,60,390,40,2007-11-15 18:00:50,3,30.2460200986
40267,900,174,349,88,2007-11-01 13:26:42,55,30.4784750272
40328,900,10,437,2,2007-11-17 12:58:36,1,29.0048237014
40329,900,122,462,45,2009-02-16 20:11:33,32,34.727705162
40385,900,9,322,3,2007-11-01 19:51:54,3,31.6997433512
40539,900,48,265,31,2007-07-31 23:48:24,42,31.1037897592
40599,900,16,235,6,2008-04-04 23:52:08,3,29.8777486949
40694,900,130,219,26,2008-10-21 22:49:27,4,26.5995220369
40721,900,115,322,51,2008-01-07 17:48:14,67,30.8904131758
40753,900,414,376,221,2008-02-28 05:04:46,63,30.5649314691
40754,900,8,180,2,2007-07-31 13:53:07,4,30.7293347294
40766,900,7,432,4,2008-03-25 16:50:53,4,31.1775175237
40825,900,216,409,110,2007-09-10 02:26:24,17,26.8380085672
40910,900,384,475,258,2007-07-08 13:00:57,243,30.4362530905
40923,900,447,339,251,2007-07-08 18:27:48,28,28.4002642082
41187,900,199,379,82,2009-03-23 01:27:51,6,29.2362979309
41209,900,9,424,2,2007-08-18 08:26:21,3,32.0747613802
41309,900,323,348,193,2007-09-01 07:09:07,197,35.0392747535
41334,900,278,354,165,2008-08-14 21:29:22,123,30.1221438806
41365,900,599,495,370,2008-05-15 16:10:36,81,32.2057895139
41389,900,545,558,395,2007-11-07 03:41:25,104,31.759365583
41415,900,79,341,35,2008-04-04 20:45:01,62,28.5383838495
41443,900,1,367,0,2008-07-24 21:54:00,1,28.3981586578
41489,900,260,313,128,2008-05-28 03:54:26,193,31.4043228095
41605,900,28,256,7,2008-04-06 13:24:29,2,29.3580836831
41647,900,100,400,37,2007-10-25 08:47:23,5,31.7688704395
41654,900,310,281,133,2008-03-13 22:38:08,56,29.5508891807
41677,900,38,280,16,2007-11-29 13:28:46,7,26.6745512201
41861,900,10,541,5,2008-04-13 17:32:55,2,32.1911988184
41938,900,34,335,16,2008-01-18 21:39:41,2,29.8151859675
41957,900,148,416,58,2007-07-23 18:07:35,5,30.2787829251
41963,900,98,234,41,2008-03-02 01:14:11,28,29.2625853589
42036,900,46,266,30,2008-02-29 13:08:55,30,29.0492744813
42202,900,500,499,384,2009-01-06 21:57:47,61,33.2732096668
42305,900,244,383,117,2008-04-23 17:23:28,50,29.5226503104
42317,900,1,384,0,2007-10-28 01:44:51,1,30.6199364306
42408,900,190,430,88,2008-01-05 18:01:27,30,31.6468547717
42459,900,25,311,13,2008-05-28 00:49:47,4,29.5536854862
42523,900,114,238,64,2008-04-10 15:41:10,12,31.1942293022
42535,900,505,429,313,2008-11-17 01:40:33,35,30.7575894566
42575,900,86,443,48,2008-01-01 16:44:40,46,32.1373404926
42579,900,6,421,2,2008-02-23 13:20:05,1,29.8434887274
42617,900,675,509,448,2008-08-30 20:20:25,267,30.3913531647
42633,900,457,316,202,2008-12-11 18:37:59,26,29.2798127533
42690,900,74,343,31,2007-09-18 23:31:29,12,31.9894763916
42732,900,224,312,89,2008-07-18 20:52:54,3,30.373469379
42857,900,19,292,6,2007-04-28 04:17:28,1,30.0557171305
42971,900,270,309,134,2008-12-12 14:25:36,196,29.4564919136
42977,900,404,338,178,2008-02-15 06:23:30,74,30.0347386661
43034,900,9,275,1,2007-10-05 19:39:41,1,28.4549215498
43058,900,46,361,15,2008-01-19 13:36:53,2,29.4733639555
43255,900,8,248,6,2008-03-02 19:27:08,3,28.1572550116
43290,900,198,297,104,2009-03-11 00:32:49,122,30.1844546092
43318,900,156,335,60,2007-12-04 03:34:44,8,31.128658413
43319,900,89,340,52,2007-08-29 01:22:19,72,31.185395419
43335,900,7,376,2,2008-05-22 13:58:41,2,31.4738381402
43426,900,658,587,487,2009-02-23 17:24:35,289,34.8869511255
43533,900,43,314,21,2007-08-25 22:45:38,15,28.2273494773
43558,900,383,366,197,2007-08-17 21:56:17,134,28.6348139284
43612,900,157,310,93,2007-07-24 04:37:51,29,29.6636380167
43638,900,422,492,293,2008-08-31 06:14:48,119,32.1930548664
43677,900,253,327,146,2008-01-15 01:53:52,19,28.854620296
43744,900,21,344,9,2008-03-11 18:20:50,11,32.1689912402
43803,900,10,270,0,2007-12-02 09:10:11,1,28.2026818296
43839,900,8,372,1,2007-11-05 21:35:15,1,28.3102643397
43851,900,40,288,17,2008-03-08 02:28:43,2,28.0074095404
43874,900,715,483,419,2008-02-20 04:52:50,381,32.3158269245
43877,900,385,340,188,2007-11-30 02:55:25,229,30.3810496547
43946,900,8,172,1,2007-11-17 04:12:56,1,31.2112623674
44018,900,259,288,98,2008-01-21 20:09:00,6,29.0797637592
44088,900,164,221,68,2007-07-13 13:59:00,19,29.0475619904
44234,900,32,554,16,2007-10-18 08:22:39,31,35.1224691489
44284,900,477,429,282,2008-06-17 02:48:23,69,31.5113938327
44295,900,7,325,2,2008-02-21 18:06:33,2,29.1547032128
44318,900,92,228,35,2008-01-20 08:18:45,4,30.0368679459
44321,900,259,350,104,2008-02-21 08:29:01,19,30.6161874444
44444,900,179,277,94,2009-01-05 07:14:24,75,30.9104138054
44462,900,172,234,72,2007-11-25 04:18:56,15,30.2074764009
44464,900,45,328,15,2008-10-06 06:43:36,5,27.9961039238
44470,900,132,291,47,2009-01-30 01:29:26,8,29.4505369957
44474,900,531,497,359,2008-06-16 09:21:06,34,29.6930169094
44499,900,200,219,77,2008-06-26 12:34:43,3,29.6868760955
44545,900,76,773,51,2008-05-02 20:08:54,13,36.5064945978
44555,900,142,293,67,2008-10-01 02:00:34,16,30.5540799038
44631,900,239,217,116,2007-10-23 00:20:51,40,29.0383413478
44740,900,142,215,53,2009-01-02 18:42:08,18,29.1813866359
44756,900,20,401,6,2008-07-18 03:48:48,1,30.774048899
44771,900,25,170,8,2008-05-29 15:42:28,2,28.2815557695
44806,900,20,404,12,2008-07-09 19:35:51,6,29.6009594323
44835,900,468,473,290,2008-03-25 01:31:01,122,30.856052661
44877,900,88,233,39,2007-09-17 17:48:52,7,30.495340363
44904,900,4,185,1,2007-08-20 10:38:32,1,29.2625522355
44963,900,96,381,68,2007-09-15 03:14:49,62,31.5613034156
44971,900,3,265,1,2008-03-11 16:23:22,1,28.0488635216
45014,900,207,341,81,2008-03-07 12:13:45,48,30.3612464652
45024,900,73,477,29,2008-03-20 11:10:19,3,30.8415509479
45053,900,115,484,60,2008-03-03 16:07:41,5,31.4166786129
45061,900,123,369,66,2008-06-12 15:30:14,96,31.8575020812
45070,900,298,444,168,2007-09-01 19:14:53,84,29.0651767223
45130,900,39,333,11,2007-10-20 15:43:55,7,30.772911203
45145,900,120,331,56,2008-08-08 02:33:38,7,29.8624673295
45189,900,660,418,334,2008-10-19 02:23:03,28,30.1101112139
45215,900,90,313,40,2008-02-04 14:46:08,4,29.5469196273
45272,900,105,299,35,2007-09-01 14:57:07,3,27.8336186616
45276,900,4,494,2,2009-06-20 01:52:32,3,30.1739667528
45395,900,272,277,134,2007-03-29 11:17:16,58,28.5736547031
45414,900,44,375,29,2008-03-22 13:43:17,5,31.8620842231
45600,900,532,367,278,2008-12-21 19:34:14,390,34.1053045246
45643,900,63,215,29,2008-02-29 01:37:57,8,28.0332059354
45775,900,126,171,49,2009-01-29 15:32:59,5,29.4093760781
45829,900,343,230,116,2007-07-25 01:05:22,4,30.5375320781
46002,900,41,175,7,2007-04-08 23:15:10,2,27.6814982223
46083,900,6,285,1,2008-01-16 08:36:23,5,29.4805045379
46089,900,93,434,63,2008-01-16 22:37:34,63,30.9707511193
46152,900,15,491,9,2007-12-19 04:33:43,14,34.6046653869
46154,900,212,289,98,2008-03-25 04:41:29,121,30.2638825746
46157,900,154,291,88,2008-03-03 19:30:07,118,30.8919665877
46292,900,101,408,48,2008-05-31 14:03:18,21,31.1514301202
46446,900,11,96,3,2008-04-28 02:51:51,1,27.55253177
46455,900,74,489,40,2008-11-09 22:00:30,63,29.267897841
46503,900,108,509,55,2007-10-31 15:36:41,52,31.0699265855
46508,900,169,266,74,2008-11-04 02:21:44,89,29.6338656575
46557,900,725,664,548,2007-07-27 10:15:12,169,33.1579367154
46565,900,2,451,1,2008-10-27 20:53:23,2,32.2838825636
46574,900,124,278,49,2007-09-24 02:25:43,10,29.2277611788
46629,900,178,244,74,2008-12-25 04:15:51,10,29.3207106569
46674,900,147,172,57,2008-03-09 18:55:04,13,29.0295510639
46713,900,4,496,1,2008-05-09 16:25:25,2,28.9133634716
46749,900,31,233,15,2009-02-17 20:06:34,1,29.9892767323
46781,900,11,175,4,2008-02-19 11:04:55,5,29.6634560196
46826,900,719,512,436,2008-06-01 18:52:40,663,31.569697817
47054,900,47,406,28,2008-01-25 20:23:26,31,30.8575081389
47164,900,10,208,2,2009-04-24 00:15:30,1,26.271187145
47206,900,22,382,8,2008-04-01 21:00:35,3,30.1915695223
47217,900,250,376,170,2007-09-26 03:42:59,70,31.3032557689
47278,900,76,640,49,2007-10-01 17:15:58,40,35.9240311732
47431,900,281,536,192,2007-11-19 10:49:05,278,31.3043768368
47476,900,130,360,81,2008-02-04 20:27:47,59,32.580440393
47535,900,50,237,7,2007-11-23 20:03:51,3,28.8460707612
47574,900,20,334,2,2008-11-08 22:07:22,1,29.9373007895
47592,900,87,200,41,2008-05-28 01:05:58,2,28.3521559095
47773,900,36,347,10,2009-05-18 22:36:58,12,31.0316070511
47925,900,1,447,0,2007-09-26 16:05:41,1,28.4320456345
47932,900,12,491,7,2007-11-07 22:57:47,8,31.0879267504
47994,900,102,333,36,2009-03-09 14:01:18,2,27.0066927171
48054,900,265,675,217,2009-03-05 04:24:48,70,33.9248502639
48101,900,23,469,14,2008-03-31 10:50:41,9,36.2565959923
48126,900,16,395,5,2009-06-29 17:28:39,9,28.8335814682
48147,900,621,502,437,2007-05-17 19:15:16,87,30.2011752809
48179,900,74,359,38,2008-10-27 04:05:44,26,28.2996817236
48184,900,5,376,2,2008-05-08 15:08:02,1,31.8978569792
48230,900,47,446,20,2009-02-25 19:43:56,11,31.6422039981
48388,900,289,290,115,2007-09-05 02:37:10,222,28.6535600784
48441,900,341,366,204,2007-08-27 11:33:14,87,32.1318753076
48448,900,28,343,14,2009-07-03 17:31:30,7,30.4376299071
48551,900,18,422,5,2007-12-01 11:18:39,1,30.895669754
48642,900,229,293,80,2007-07-28 05:48:57,5,28.9081497569
48714,900,23,366,8,2008-07-17 23:38:58,4,30.583100733
48744,900,736,354,313,2008-04-14 04:46:48,95,29.2337305699
48906,900,4,190,2,2008-01-01 19:55:52,1,31.0102693991
48946,900,778,566,527,2007-08-15 04:37:52,365,30.2771778515
48947,900,42,390,13,2008-11-16 14:32:46,9,30.8317374093
48950,900,142,284,53,2007-12-09 16:43:16,22,27.8588505046
49138,900,19,358,8,2008-09-24 06:49:55,3,29.8651570861
49164,900,116,309,48,2008-05-20 13:49:41,24,28.1922391621
49223,900,530,420,308,2007-06-06 06:39:08,241,29.5987175011
49296,900,525,450,334,2008-01-14 23:57:14,61,32.8855679296
49321,900,143,378,75,2008-07-26 23:08:31,33,31.4500806197
49328,900,720,587,481,2009-04-25 08:01:01,123,34.12164573
49333,900,23,469,12,2008-02-01 14:15:18,23,31.2914469575
49410,900,41,359,29,2009-03-27 22:41:41,4,29.2638269015
49417,900,358,295,105,2008-03-10 09:36:19,39,27.7568925837
49538,900,221,288,82,2008-11-18 12:07:58,38,28.9444438151
49565,900,821,547,524,2008-01-21 10:25:55,306,33.4846274642
49578,900,48,424,23,2008-06-24 17:28:21,2,29.8868034837
49585,900,121,380,65,2009-04-24 18:20:14,51,30.6237823382
49606,900,180,219,73,2007-11-17 08:52:27,121,27.6792846025
49622,900,202,319,80,2007-08-20 17:48:15,57,30.0095626782
49770,900,27,403,13,2007-12-14 16:35:22,10,29.3523421616
49811,900,73,268,42,2007-09-06 05:44:33,18,33.0807991075
50010,900,285,396,125,2007-12-20 21:54:59,26,28.6743550754
50173,900,239,476,174,2007-09-27 01:36:06,234,30.6423353489
50253,900,659,591,505,2008-06-05 04:20:34,538,31.3380268862
50299,900,49,252,17,2008-05-12 21:35:22,2,29.4915681302
50308,900,29,363,16,2008-04-24 14:47:11,11,30.3987619772
50447,900,525,409,241,2008-03-23 12:13:28,261,33.276421063
50458,900,156,236,73,2008-07-13 14:35:48,26,27.3805003147
50459,900,43,270,13,2008-04-11 04:47:21,10,29.6004179289
50530,900,155,348,72,2008-09-24 09:30:22,79,30.7819127507
50560,900,90,439,41,2009-01-11 18:04:21,2,30.3580895667
50603,900,117,368,74,2008-08-31 20:51:00,29,31.0874852357
50617,900,237,357,105,2007-12-17 13:19:29,121,28.8550843157
50632,900,209,436,91,2007-10-27 00:08:48,154,35.9691881478
50657,900,7,446,3,2008-06-05 16:53:29,5,33.979435044
50771,900,33,382,12,2008-11-20 16:55:32,2,32.8603891379
50802,900,122,278,52,2007-12-10 08:13:26,23,26.13066813
50824,900,238,262,99,2009-01-08 14:59:29,170,30.0652351922
50833,900,253,400,121,2008-04-20 16:01:39,77,29.7218654982
50840,900,47,263,17,2008-02-04 01:14:55,44,28.0248744591
50841,900,9,442,5,2007-12-06 14:10:48,8,31.2034131657
50846,900,19,574,9,2008-03-15 08:12:40,2,33.3604179832
50900,900,573,488,367,2007-12-16 20:53:33,32,30.218475116
51018,900,13,451,3,2008-07-01 12:08:44,2,29.4439568689
51167,900,24,367,9,2008-04-24 18:02:59,8,29.5868017918
51213,900,223,583,187,2008-06-01 21:11:28,207,30.3895226169
51382,900,304,531,232,2007-11-26 03:43:09,193,32.3411317618
51387,900,669,479,419,2008-05-19 14:14:49,636,31.4649496311
51396,900,81,502,46,2007-12-07 19:54:22,4,32.4159694779
51407,900,187,274,45,2009-02-15 07:44:16,5,30.1978599161
51422,900,62,256,32,2007-04-21 22:16:06,4,28.1710344433
51539,900,33,175,9,2008-02-24 03:39:03,4,28.7584104463
51616,900,101,309,49,2007-09-08 00:32:30,26,30.6641360677
51630,900,10,209,1,2008-07-29 19:23:50,3,29.217312125
51706,900,20,428,3,2007-10-04 00:50:00,2,35.7921008353
51899,900,42,337,13,2007-10-14 03:25:19,25,27.624693763
51913,900,71,349,30,2007-07-20 14:19:33,33,30.7605874566
51929,900,75,390,26,2009-06-06 00:20:23,10,28.6645446197
51976,900,276,339,121,2009-04-05 12:58:59,248,30.6987446497
52020,900,121,310,47,2007-08-18 07:22:29,15,29.2988097557
52144,900,12,487,3,2008-02-21 17:13:20,2,32.3522193603
52310,900,2,283,0,2008-01-25 23:17:33,1,31.2481077532
52383,900,6,400,2,2008-01-22 16:41:46,4,29.8271005097
52389,900,13,350,5,2008-07-11 03:46:43,8,31.598865102
52542,900,26,292,15,2007-11-21 23:58:17,20,29.8435217337
52614,900,403,342,196,2008-05-17 15:36:28,93,31.1758161906
52670,900,74,246,28,2008-12-08 02:54:50,7,31.6645787312
52675,900,16,203,4,2008-10-17 19:52:58,7,29.4293743836
52808,900,120,319,39,2008-12-30 07:15:19,26,30.6304350208
52842,900,8,153,5,2007-11-25 14:06:18,1,28.2623051253
52909,900,54,371,31,2007-07-22 20:26:15,13,30.1860306188
53243,900,18,347,5,2007-10-27 16:11:40,1,31.1173619667
53375,900,61,422,31,2008-10-03 16:30:03,24,30.5190872438
53409,900,5,247,1,2007-06-30 22:39:08,1,28.4649570404
53421,900,757,486,426,2009-07-11 12:48:28,203,31.0750498566
53502,900,316,331,157,2007-08-28 17:26:26,15,30.4495600739
53522,900,736,522,445,2008-06-18 00:29:34,475,30.3307428173
53579,900,3,478,2,2008-05-07 22:55:59,1,31.0269476919
53634,900,308,426,171,2009-02-19 20:53:25,86,31.9580946658
53651,900,141,226,21,2007-12-13 00:25:40,26,29.5654872103
53692,900,437,395,268,2007-05-31 20:18:02,199,30.8959502784
53707,900,5,396,1,2008-01-26 05:14:18,1,33.550391498
53715,900,222,330,111,2008-08-29 18:55:15,50,29.1264535478
53757,900,450,307,208,2009-03-09 09:50:29,167,29.0343750861
53763,900,774,621,578,2007-08-22 18:05:41,117,32.9421142927
54039,900,235,408,128,2007-12-24 01:01:51,19,29.5395207031
54369,900,61,228,29,2007-10-24 01:50:26,46,29.1808825978
54376,900,77,431,39,2008-11-01 23:44:25,48,30.7230630463
54470,900,48,472,20,2008-07-16 18:07:55,19,30.2495794175
54537,900,116,333,46,2007-07-12 20:39:59,3,31.2842960798
54605,900,73,369,33,2007-11-30 23:58:21,44,31.5326768028
54712,900,65,236,24,2008-03-29 05:59:29,7,28.3990536949
54829,900,2,340,0,2008-08-21 00:17:19,1,25.5182094151
54836,900,599,417,370,2009-06-04 16:18:47,81,30.4251915843
54862,900,63,311,19,2008-01-31 23:04:45,49,29.1387667808
55028,900,155,308,59,2009-02-12 04:11:10,24,28.8961977219
55033,900,429,484,293,2007-12-20 16:30:47,428,29.2830446706
55040,900,479,404,286,2009-03-14 15:05:24,351,31.8362834715
55135,900,17,274,6,2008-06-04 16:59:28,1,29.5170056283
55336,900,604,449,360,2008-03-12 16:44:27,244,30.4039738614
55363,900,33,262,14,2008-10-17 00:18:50,4,25.8638323887
55518,900,687,470,393,2008-06-15 00:38:22,118,30.8321621282
55556,900,5,102,0,2007-11-15 12:59:27,2,28.1049379064
55559,900,99,308,42,2007-12-02 21:42:31,10,31.0318860019
55569,900,7,393,4,2007-11-03 22:38:22,2,31.8011515953
55609,900,92,221,45,2008-11-12 13:56:25,47,31.3011364007
55633,900,348,360,194,2008-06-03 13:20:13,284,31.3730745871
55671,900,52,452,23,2007-09-26 10:33:06,10,32.6703732615
55810,900,8,342,2,2007-12-17 00:14:47,1,29.6759078818
55843,900,82,413,49,2008-05-18 14:18:45,62,30.3521260732
55996,900,153,416,61,2008-03-23 12:18:14,3,30.3769064008
56015,900,32,305,14,2008-02-03 19:11:21,5,29.2295453731
56019,900,697,529,449,2007-09-15 02:25:47,49,32.91175523
56045,900,392,374,220,2007-12-02 14:21:15,92,30.7852158513
56076,900,260,286,116,2009-02-20 22:57:16,179,32.6693107773
56104,900,34,294,13,2007-11-26 04:46:05,17,30.1274921085
56140,900,8,209,2,2009-01-03 19:58:10,3,31.0805099287
56194,900,837,522,508,2008-04-28 12:32:58,440,29.7709679706
56203,900,523,553,402,2008-07-25 03:53:41,461,32.1576497526
56376,900,329,382,212,2007-08-24 16:28:44,98,30.6185151813
56413,900,502,589,343,2008-03-22 11:29:11,230,33.6282376427
56433,900,162,187,47,2008-12-05 16:58:24,21,30.3375571489
56544,900,667,536,465,2007-09-13 18:22:37,361,32.8744375104
56680,900,104,491,45,2009-02-26 03:22:52,6,31.3424985426
56776,900,169,361,101,2008-01-04 10:39:41,26,29.1490525728
56886,900,304,409,161,2007-09-09 16:05:27,16,29.7584309081
56955,900,226,371,105,2007-11-03 17:39:46,40,32.9850403657
57231,900,83,467,20,2008-10-29 01:00:10,9,30.2036143742
57308,900,132,455,66,2008-01-30 01:28:59,4,30.8954366163
57337,900,188,473,105,2008-01-06 04:54:49,11,31.3890009787
57611,900,374,431,249,2007-12-06 03:46:04,32,30.2288962058
57673,900,154,478,79,2008-02-03 02:21:25,125,31.9306840894
57704,900,300,348,84,2008-03-29 10:48:18,6,29.7456472841
57913,900,75,252,34,2008-03-25 21:12:10,14,29.6073128108
58166,900,50,243,19,2008-05-19 18:47:51,3,31.7662343099
58227,900,72,398,35,2007-12-11 21:35:16,25,30.5946107708
58435,900,54,430,42,2008-06-12 02:42:03,38,33.3995839323
58513,900,173,416,86,2009-03-11 01:49:40,64,30.1185061574
58563,900,8,233,0,2008-05-05 02:18:51,4,30.0724701053
58731,900,129,306,58,2008-09-26 18:20:32,6,30.5890085805
58787,900,430,272,176,2007-05-20 20:44:57,121,28.3320498944
58799,900,599,464,382,2008-03-20 20:54:37,195,31.4513769333
58808,900,1,342,1,2007-12-13 03:35:28,1,29.744377057
58867,900,43,481,16,2008-06-06 16:06:22,7,30.0336282037
58979,900,317,422,193,2008-10-11 19:09:02,310,30.543432505
59040,900,26,317,14,2007-11-09 20:59:20,1,30.3833347293
59047,900,242,308,88,2008-08-27 20:36:17,185,30.6962422279
59083,900,504,372,282,2007-03-30 02:12:53,69,28.5162587586
59176,900,166,380,94,2008-07-23 22:58:18,153,30.8202272172
59190,900,10,659,4,2009-02-01 20:19:49,5,36.364012308
59332,900,335,441,187,2008-06-01 13:35:15,6,30.4613844469
59677,900,42,274,18,2008-06-16 19:49:07,3,28.5192332457
59722,900,432,419,284,2007-07-10 12:29:26,23,30.7720661653
59755,900,226,462,136,2008-07-19 18:51:19,120,31.4973027433
59782,900,6,436,4,2007-09-26 21:48:15,1,30.8803624161
59870,900,73,512,31,2007-12-28 21:46:46,5,32.2475219639
59933,900,148,274,62,2008-01-05 22:07:54,5,29.1455293158
60069,900,119,306,63,2007-09-09 03:50:59,19,27.7866545833
60231,900,87,246,43,2009-03-24 19:22:21,10,29.5848090718
60338,900,4,229,0,2008-03-14 20:56:28,3,29.520319621
60431,900,47,497,19,2008-07-12 07:12:45,2,30.6675519084
60525,900,2,340,2,2008-04-12 16:11:49,1,27.8788756858
60541,900,65,374,16,2008-09-07 20:02:56,4,30.0673406031
60590,900,480,368,201,2008-12-12 16:19:02,23,30.633124949
60753,900,873,619,608,2007-11-25 06:37:17,67,31.2117722758
60928,900,106,231,37,2008-08-14 22:37:43,3,28.9160773577
61076,900,538,407,322,2007-12-03 21:41:01,184,32.1897444921
61076,900,538,407,322,2007-12-03 21:41:01,184,32.1564337249
61108,900,33,350,13,2007-09-11 23:12:04,1,28.025085747
61330,900,59,233,21,2007-10-21 22:54:57,51,29.4467245794
61335,900,182,466,90,2007-11-12 18:48:20,22,29.2736378326
61354,900,18,407,8,2008-11-03 02:00:50,15,30.4326646629
61369,900,53,535,21,2007-11-29 18:10:38,52,32.7982570985
61410,900,228,268,92,2008-06-29 23:46:11,5,27.8397708482
61445,900,14,299,6,2008-12-11 00:37:41,4,28.0715390372
61451,900,76,420,36,2008-09-09 20:39:15,8,30.4091932178
61508,900,65,373,27,2008-11-30 18:31:27,2,27.5743056567
61559,900,196,311,80,2007-10-04 16:45:55,21,26.9724492446
61562,900,35,454,19,2009-06-05 05:03:04,18,32.073782585
61810,900,222,388,125,2009-06-10 11:31:21,154,30.4717344313
61816,900,93,477,47,2008-07-23 22:51:49,73,31.7437474415
61867,900,5,510,2,2008-09-12 18:06:37,5,36.9025642879
61901,900,84,470,42,2009-05-26 20:57:12,21,31.4825791638
62154,900,321,369,170,2008-03-21 16:55:54,9,30.4282624846
62228,900,122,495,78,2008-02-26 07:18:31,12,32.0918992745
62303,900,83,160,29,2008-11-03 20:38:29,2,29.6159663176
62308,900,325,390,103,2008-01-15 22:06:00,13,29.7094768751
62344,900,79,204,31,2008-04-29 02:14:22,7,29.5845263505
62408,900,32,388,13,2008-01-14 02:32:16,14,29.3338019377
62419,900,209,287,85,2008-04-12 14:55:49,49,29.114742375
62475,900,14,391,5,2007-09-12 21:15:00,3,29.4986184627
62487,900,85,391,50,2008-03-13 01:16:14,12,30.9710558477
62513,900,128,378,53,2008-10-22 22:53:40,93,30.2576257363
62527,900,164,281,86,2009-04-06 10:53:08,41,28.8006885558
62539,900,49,441,21,2008-02-28 08:07:26,11,28.3950482186
62617,900,85,437,33,2008-05-04 06:12:18,76,30.3097903573
62814,900,69,533,26,2007-10-01 22:56:14,7,32.8854176638
62875,900,3,150,1,2008-07-03 09:03:51,1,29.9542079486
62891,900,334,308,215,2007-08-15 19:40:33,59,11.2618484457
62979,900,116,420,58,2008-03-29 20:58:48,35,35.5365930954
62993,900,8,344,3,2007-10-14 13:27:52,3,31.0382082121
63135,900,736,467,422,2009-01-02 17:54:37,566,33.1693700116
63226,900,421,389,230,2007-12-25 01:35:20,103,32.415521192
63245,900,366,309,136,2007-10-24 10:27:38,40,27.9242950033
63347,900,103,299,52,2007-10-15 11:13:16,12,29.8996111335
63348,900,4,479,3,2008-08-17 11:05:35,1,32.3720013101
63376,900,41,312,9,2008-05-31 16:35:36,2,28.1009505101
63548,900,120,288,49,2007-10-04 20:00:13,99,27.9435284135
63567,900,32,358,19,2008-02-19 17:26:53,11,30.0798002186
63800,900,57,437,25,2007-12-07 06:11:21,3,30.5161673885
63808,900,17,369,4,2007-09-12 14:25:15,11,29.9129345331
63823,900,155,369,74,2007-11-21 18:33:59,71,31.5883066975
