rn,avg,stddev_pop,count,max,min
692,31.452335662255,2.246689896315,20,34.9827708385,25.5941908799
693,31.498554833505,2.19160060910953,20,35.2222103033,26.6603032489
694,31.460607157835,2.22366273988292,20,35.3072386504,26.3570759624
695,31.492739308985,2.09160555537462,20,35.4918675729,27.322637285
696,31.547831034655,2.00532174548428,20,35.6942821403,27.9861896234
697,31.56656541544,1.93518422818052,20,35.8232859738,28.5036570975
698,31.568782446925,1.86672931623773,20,35.3465570362,28.7257248462
699,31.571007848015,1.82785512658571,20,35.3677262408,28.8934749803
700,31.641872248415,1.80233472542674,20,35.6717134624,28.7416287909
701,31.617649453305,1.82913058378678,20,35.8117038697,28.8674355028
702,31.69541140261,1.81565778836606,20,35.9970101939,28.9533172931
703,31.725236997185,1.89199632847017,20,36.3817657509,28.9412417408
704,31.764885113265,1.92580104617504,20,36.7124205053,28.9611682948
705,31.61870122679,1.84933790487701,20,35.7508786732,28.9860440862
706,31.573603221005,1.67879505342737,20,34.7346300305,29.0016070952
707,31.597690406015,1.73721800555119,20,35.2452692088,28.9901902594
708,31.6225673429,1.76460247846717,20,35.676316164,29.0417401492
709,31.510611816405,1.61216173402487,20,34.1001523388,28.9437674251
710,31.63072252436,1.67689792645421,20,34.5124253556,28.8913481241
711,31.65244395948,1.74400321450378,20,34.85988052,28.8358408124
712,31.688714292775,1.72822264398709,20,35.1387401112,28.9688827431
713,31.729280318605,1.86221235255705,20,35.8191941084,28.8581587671
714,31.60454665458,1.76043953455488,20,34.8181267188,28.1253444761
715,31.590871208885,1.88080352066623,20,35.6991494216,27.4948108086
716,31.513520628245,1.76306689709516,20,34.7392328209,27.071653376
717,31.60424045164,1.82295480261965,20,34.6181792585,27.2320743721
718,31.6316467825,1.92964564736453,20,34.7563337196,26.9210986233
719,31.68125090894,2.05597936908791,20,35.2131123974,26.7403242835
720,31.632928556115,1.90572192364375,20,34.8452582912,27.232570759
721,31.559319479615,1.73978631868427,20,34.8002293386,27.7421634283
722,31.61937462215,1.71606765950125,20,34.8932464992,28.152184518
723,31.63815414438,1.69410967744127,20,34.9731422393,28.4190572604
724,31.646628820595,1.61997157754626,20,34.7992316897,28.8272296647
